Idaho;IDBO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4206;0.04;-0.01;0.26;-0.10;0.22;-0.13;0.30;0.70;3.28;1.08;0.11;0.80;-1.19;-0.03;0.65;0.69;1.02;0.38;0.12;0.71;-0.13;-0.02;-0.02;-0.03;7.22;0.02;7.05;0.15;12.36;11.08;0.04;1.29;-0.04;0.25;-0.25;19.33;2.92;27.32;21.93
5430;0.08;0.21;0.88;0.08;1.27;-0.06;0.19;0.41;1.71;0.00;0.82;-0.04;0.25;0.09;0.31;0.70;0.18;0.27;0.22;0.46;0.45;0.41;-0.02;0.00;5.47;0.27;2.72;2.47;9.41;6.39;2.15;1.52;-0.65;0.26;2.05;16.92;1.55;24.76;19.12
5461;-0.02;-0.04;0.74;-0.18;0.52;-0.07;0.04;0.70;1.86;-0.11;0.90;0.38;6.78;0.47;0.65;0.48;-0.05;0.51;0.36;0.64;0.40;0.11;-0.02;-0.02;2.79;0.14;3.16;-0.51;9.64;9.22;0.60;0.64;-0.82;0.07;0.42;12.85;2.16;19.88;11.99
5489;0.04;-0.03;0.14;1.15;1.32;0.24;0.17;0.62;0.40;0.15;0.20;0.51;-0.47;0.09;0.79;0.87;0.33;0.37;0.18;0.74;0.65;0.18;-0.01;-0.01;8.72;0.51;8.27;-0.06;24.89;7.04;6.04;0.15;11.65;0.81;0.85;34.45;2.24;44.17;43.93
5496;-0.02;-0.06;-0.07;0.00;-0.13;-0.11;0.15;0.51;1.26;-0.12;0.62;0.55;-2.47;0.58;0.58;0.62;-0.09;0.50;0.48;0.65;0.11;0.23;-0.01;0.09;4.48;0.75;4.37;-0.64;10.14;8.05;-0.15;1.48;0.77;0.35;1.64;16.27;2.05;20.97;16.48
5499;-0.06;0.08;-0.01;0.27;0.29;-0.04;0.01;0.72;1.75;0.00;0.83;0.84;-5.75;-0.26;0.59;0.41;0.42;0.66;-0.20;0.54;-0.05;0.61;-0.01;-0.02;5.72;0.73;4.49;0.51;10.45;8.44;1.33;1.02;-0.35;0.18;2.95;19.12;2.14;25.38;18.38
5818;-0.06;0.08;1.25;2.79;4.06;0.30;0.58;0.69;0.09;1.09;0.81;0.87;2.75;-0.13;0.80;0.57;1.14;0.80;-0.28;0.78;0.53;-0.04;0.00;-0.01;6.46;0.54;5.39;0.54;35.75;12.99;16.43;6.19;0.14;1.25;-0.24;41.98;3.14;62.51;61.01
5871;0.00;0.21;0.81;-0.09;0.94;0.13;0.24;0.67;1.47;0.35;0.75;0.45;1.54;-0.30;0.66;0.69;0.44;0.65;-0.23;0.65;-0.02;0.31;0.00;-0.02;13.85;0.00;11.70;2.15;12.55;5.06;1.15;4.44;1.89;1.01;1.46;27.86;2.18;36.24;35.85
5931;0.01;-0.04;-0.09;0.62;0.52;-0.06;0.35;0.70;0.09;0.13;0.56;0.67;1.25;0.74;0.65;0.68;0.42;0.78;0.69;0.71;-0.20;-0.33;-0.01;-0.03;2.02;0.97;1.37;-0.32;21.97;15.82;2.93;2.45;0.77;0.54;-1.82;22.18;3.30;32.05;27.82
6210;-0.05;0.00;0.53;0.07;0.56;-0.05;0.08;0.66;1.48;0.51;0.68;0.17;-1.19;0.62;0.70;0.59;0.08;0.42;0.57;0.68;0.83;0.21;-0.01;0.00;7.04;-0.04;7.34;-0.27;13.65;8.40;1.43;3.60;0.22;0.73;1.02;21.70;2.41;29.51;22.16
