CentralValley;CAMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1458;0.00;0.04;0.02;0.40;0.32;0.08;-0.09;0.53;;-0.21;1.16;0.74;0.73;0.20;0.20;;-0.32;0.67;0.42;0.33;0.22;-0.13;0.14;0.11;0.99;1.40;-0.79;0.39;12.05;8.57;2.03;3.59;-2.14;0.57;-0.07;12.97;1.64;18.07;13.07
1662;0.00;0.08;0.06;-0.10;-0.04;-0.04;0.43;0.60;;-0.02;1.23;0.59;0.44;1.28;0.87;;0.03;0.87;0.90;0.76;0.38;-0.09;0.08;-0.22;1.26;-0.03;0.48;0.80;28.78;15.54;-0.39;4.14;9.49;1.46;-1.54;28.50;3.16;36.26;36.21
1671;0.00;0.03;0.22;3.21;3.42;-0.06;0.19;0.24;;0.12;0.34;0.78;-0.30;0.84;0.97;;0.12;0.68;0.41;0.89;0.13;0.24;0.04;-0.12;4.93;0.15;4.49;0.28;33.05;9.44;16.49;5.38;1.73;1.19;0.61;38.58;2.34;55.12;40.96
1678;0.00;0.51;0.08;3.53;4.03;0.26;0.53;0.86;;1.27;0.14;0.81;-0.10;-0.43;0.62;;1.21;0.67;-0.46;0.72;0.00;-0.13;0.09;0.30;14.58;0.32;9.16;5.10;34.96;10.40;17.82;2.66;4.09;0.80;0.85;50.38;3.00;70.47;67.53
1967;0.00;0.01;-0.14;0.09;0.03;0.01;-0.09;0.79;;0.51;0.42;0.60;1.63;0.10;0.67;;0.04;0.21;0.43;0.59;0.00;-0.11;-0.07;0.18;3.24;0.09;3.08;0.08;8.85;8.77;0.17;0.05;-0.14;0.00;0.34;12.43;2.06;17.68;10.99
2073;0.00;0.18;0.43;2.01;2.66;0.16;0.43;0.47;;0.54;1.22;0.65;-2.31;0.18;0.53;;0.88;0.58;0.13;0.60;0.26;0.74;-0.04;-0.09;-0.49;0.30;-2.59;1.80;27.97;14.60;10.92;3.82;-1.37;0.67;3.26;30.74;2.66;45.71;43.30
2135;0.00;-0.02;0.57;0.33;0.87;-0.04;0.24;0.84;;0.05;-0.02;0.74;0.55;0.62;0.70;;-0.01;0.58;0.22;0.77;-0.03;0.06;0.01;0.37;6.44;0.48;6.18;-0.22;14.31;8.85;2.77;2.65;0.04;0.53;2.12;22.87;2.39;31.54;26.62
2643;0.00;0.08;-0.12;-0.17;-0.11;-0.05;0.04;0.40;;-0.17;-0.07;0.76;-0.05;0.66;0.46;;-0.06;0.64;0.28;0.49;-0.05;-0.11;-0.10;-0.08;1.50;0.11;0.59;0.80;7.71;8.44;-1.09;-0.92;1.28;-0.10;-0.91;8.30;1.75;12.33;7.94
2761;0.00;-0.04;0.66;0.12;0.80;0.00;0.30;0.44;;1.40;0.79;0.61;-0.41;0.72;0.85;;0.95;0.66;0.42;0.77;-0.29;0.09;-0.06;0.00;11.43;0.24;11.62;-0.43;15.76;10.37;1.91;3.99;-0.51;0.76;0.43;27.62;3.24;38.20;33.78
2813;0.00;-0.01;0.57;-0.26;0.10;-0.09;-0.22;0.30;;0.25;0.20;0.47;-2.05;0.35;0.69;;-0.12;0.61;0.06;0.69;0.14;0.38;0.20;-0.09;0.74;0.96;-0.15;-0.06;8.93;7.74;-0.19;1.81;-0.42;0.33;1.41;11.09;1.53;15.22;4.43
3045;0.00;-0.06;1.27;0.55;1.75;0.17;0.05;0.86;;-0.40;0.37;0.74;-0.44;0.89;0.74;;-0.43;0.61;0.44;0.84;0.56;-0.19;0.01;0.13;7.11;0.80;6.96;-0.65;18.78;8.14;5.31;5.09;0.24;1.03;-0.32;25.57;2.32;36.86;30.75
3189;0.00;-0.01;0.56;0.07;0.49;0.02;0.03;0.53;;0.97;-0.11;0.60;0.36;-0.37;0.71;;0.10;0.34;-0.25;0.40;0.61;0.29;0.13;0.05;2.37;1.27;1.16;-0.06;9.39;4.97;1.45;0.67;2.30;0.29;1.70;13.46;1.11;17.77;14.51
3303;0.00;0.06;1.25;0.30;1.57;-0.06;0.18;0.67;;-0.16;0.77;0.75;1.05;0.31;0.38;;0.10;0.79;0.57;0.51;-0.07;0.24;0.04;-0.13;7.78;0.69;6.45;0.65;19.53;9.96;4.00;2.56;3.01;0.71;0.57;27.89;2.64;39.39;29.94
3482;0.00;0.03;1.94;0.46;2.36;0.14;0.73;0.76;;1.21;0.40;0.92;1.63;1.16;0.73;;1.14;0.81;0.56;0.69;-0.13;0.12;0.07;-0.15;11.87;0.01;11.58;0.28;27.94;14.04;6.17;3.55;4.17;0.99;-0.18;39.63;3.97;56.92;57.86
3495;0.00;0.11;-0.21;2.13;1.90;0.12;-0.03;0.16;;0.35;0.64;0.21;-0.40;-0.36;0.78;;0.29;0.50;0.04;0.68;0.05;0.68;0.13;0.44;0.28;2.33;-3.15;1.10;22.08;9.93;10.22;4.24;-2.32;0.69;5.59;27.94;1.67;38.06;30.35
3501;0.00;0.19;0.75;-0.59;0.45;-0.09;0.22;0.53;;0.84;0.51;0.47;0.56;0.53;0.79;;0.27;0.68;0.38;0.88;-0.01;0.34;-0.09;-0.14;4.30;-0.74;3.09;1.95;11.21;12.19;-1.45;1.86;-1.40;0.28;1.00;16.51;2.75;24.78;18.82
3859;0.00;0.11;1.12;-0.35;0.85;-0.04;0.56;0.90;;0.34;0.92;0.68;1.53;0.31;0.62;;0.47;0.66;0.51;0.59;-0.06;0.10;0.02;0.12;7.22;0.12;6.01;1.09;14.93;12.60;0.47;2.69;-0.83;0.48;1.08;23.23;3.12;33.69;33.33
3925;0.00;0.07;0.99;-0.34;0.84;0.09;0.31;0.56;;0.92;0.72;0.27;-0.31;-0.25;0.56;;1.00;0.33;-0.10;0.42;0.44;-0.19;-0.12;-0.06;3.73;-0.06;3.10;0.69;13.90;9.48;0.27;3.78;0.38;0.78;-1.23;16.40;2.21;24.53;24.83
3970;0.00;-0.06;1.13;0.69;1.71;0.05;0.27;0.60;;1.12;-1.64;0.67;1.07;-0.16;0.80;;1.07;0.49;-0.11;0.75;0.34;0.13;0.06;0.02;3.27;0.04;3.80;-0.57;24.29;12.11;5.71;3.62;2.85;0.91;0.75;28.32;2.80;40.66;35.01
4135;0.00;0.08;-0.13;1.32;1.25;0.11;0.29;0.84;;-0.03;0.26;0.75;-0.65;0.21;0.47;;0.01;0.60;0.39;0.60;0.12;-0.35;0.02;-0.16;4.93;1.38;2.75;0.80;20.03;10.86;6.33;1.55;1.28;0.40;-2.55;22.41;2.45;32.43;30.80
4171;0.00;-0.04;-0.03;-0.31;-0.54;-0.05;0.18;0.34;;-0.35;0.48;0.58;0.35;0.86;0.58;;-0.16;0.64;0.60;0.62;0.28;0.35;0.16;0.33;4.88;0.88;4.35;-0.35;8.38;7.97;-1.60;3.67;-1.66;0.62;3.40;16.66;2.03;20.06;18.96
4255;0.00;-0.04;0.06;-0.07;0.03;-0.08;-0.19;0.75;;0.35;0.22;0.09;-1.24;-0.76;-0.02;;0.25;0.28;-0.40;0.10;-0.04;0.31;-0.08;0.01;-1.60;0.34;-1.54;-0.40;6.88;5.61;-0.23;-0.29;1.79;0.06;1.59;6.88;0.97;9.38;1.26
4543;0.00;-0.03;0.49;1.70;1.90;-0.01;0.09;0.55;;0.60;0.32;0.32;-0.92;0.16;0.73;;0.35;0.36;-0.04;0.76;0.16;-0.06;0.26;-0.02;5.07;0.48;4.90;-0.32;21.86;7.46;9.47;3.36;1.57;0.78;-0.39;26.53;1.98;37.42;27.97
4711;0.00;-0.15;-0.28;0.34;-0.41;0.05;0.26;0.52;;-0.15;0.79;0.45;2.74;0.87;0.81;;-0.15;0.66;1.18;0.82;0.29;-0.01;0.32;0.17;7.22;0.08;8.67;-1.53;16.79;10.78;1.16;4.39;0.48;0.91;0.83;24.84;3.02;31.10;31.15
4973;0.00;-0.05;-0.08;-0.08;-0.17;-0.01;-0.20;0.52;;-0.12;0.47;0.33;0.76;-0.10;0.13;;-0.08;0.50;-0.14;0.11;0.27;-0.04;-0.04;0.02;1.40;0.33;1.59;-0.52;3.68;3.80;-0.54;-0.70;1.13;-0.06;-0.11;4.97;0.92;6.74;0.55
4990;0.00;0.04;-0.24;-0.30;-0.55;-0.01;0.06;0.37;;-0.17;0.68;0.82;-0.28;0.41;0.45;;-0.25;0.70;0.33;0.51;0.29;0.05;0.05;0.02;1.48;-0.35;1.46;0.38;8.93;7.56;-1.98;1.90;1.45;0.48;0.37;10.79;1.66;13.20;11.61
5104;0.00;0.00;0.80;0.57;1.38;-0.02;0.23;0.51;;0.12;0.87;0.73;-0.08;0.10;0.20;;0.57;0.77;0.01;0.31;-0.03;-0.12;-0.01;-0.11;1.46;1.47;0.01;-0.03;18.88;10.78;4.47;5.51;-1.87;0.98;-1.13;19.21;2.16;28.91;23.42
5134;0.00;-0.03;-0.34;0.05;-0.34;-0.03;0.29;0.50;;0.01;-0.08;0.31;-0.10;-0.21;0.89;;0.21;0.34;0.21;0.67;0.52;0.47;0.02;-0.01;1.38;0.71;0.94;-0.26;12.67;9.14;-0.45;4.65;-0.68;0.88;2.30;16.35;1.92;20.10;21.45
5136;0.00;0.10;0.83;2.81;3.74;0.06;0.26;0.93;;0.22;0.54;0.62;0.85;0.28;0.75;;0.23;0.65;0.03;0.72;0.07;0.40;0.00;0.28;11.26;-0.26;10.49;1.03;27.39;7.57;15.70;2.27;1.86;0.58;3.41;42.06;2.56;60.17;48.90
5137;0.00;0.18;1.19;0.59;1.85;0.12;0.47;0.65;;0.15;0.48;0.61;-0.69;0.33;0.80;;0.62;0.68;0.42;0.82;0.02;0.37;0.11;-0.11;13.82;-0.31;12.31;1.81;20.38;9.78;5.34;5.96;-0.71;1.15;1.32;35.52;3.19;49.27;47.99
5458;0.00;-0.01;1.50;0.12;1.68;0.02;0.25;0.64;;-0.19;0.48;0.82;1.21;0.37;0.51;;-0.22;0.57;0.78;0.52;-0.16;-0.19;-0.06;-0.08;8.79;1.43;7.44;-0.08;15.70;7.71;3.62;5.39;-1.02;1.01;-1.34;23.15;2.29;34.11;28.55
5496;0.00;0.03;0.54;-0.41;-0.06;-0.05;0.13;0.57;;0.21;0.57;0.66;-0.07;0.20;0.59;;0.12;0.68;0.24;0.59;0.17;0.27;0.22;0.16;4.44;1.42;2.72;0.30;13.75;9.69;-0.95;5.17;-0.16;1.02;2.15;20.35;2.21;25.70;21.88
5499;0.00;-0.09;0.72;-0.87;-0.40;-0.01;0.27;0.74;;0.60;0.46;0.63;0.94;0.59;0.44;;0.39;0.62;0.38;0.47;0.23;-0.01;0.16;0.24;1.51;0.27;2.10;-0.85;12.49;11.89;-2.92;3.76;-0.24;0.74;1.15;15.15;2.59;20.38;20.37
5677;0.00;-0.19;1.01;0.55;1.43;0.01;0.12;0.28;;-0.36;0.61;0.67;-0.26;0.15;0.79;;0.27;0.74;0.13;0.75;0.08;0.51;-0.06;-0.02;3.90;0.23;5.61;-1.94;18.86;8.05;4.79;4.96;1.06;1.06;2.47;25.23;2.17;35.12;27.90
5817;0.00;0.68;0.22;1.59;2.64;-0.09;0.06;0.47;;0.66;0.58;0.49;-0.65;0.41;0.47;;0.40;0.70;0.09;0.50;-0.26;0.25;-0.14;0.04;7.59;-0.51;1.25;6.85;22.09;10.11;8.41;2.79;0.78;0.61;1.46;31.14;2.15;44.77;30.26
5852;0.00;-0.03;1.51;0.84;2.28;-0.09;0.38;0.62;;1.74;0.65;0.61;-1.96;0.25;0.60;;0.65;0.53;0.14;0.60;-0.10;-0.04;0.04;0.04;7.44;0.14;7.64;-0.34;20.97;8.90;7.22;3.37;1.48;0.77;-0.03;28.38;2.54;41.85;33.58
6059;0.00;0.02;0.98;-0.12;0.81;-0.10;0.34;0.67;;0.13;0.62;0.75;1.99;0.37;0.68;;0.18;0.82;0.55;0.76;-0.11;-0.04;0.08;0.03;9.36;0.94;8.24;0.19;14.29;10.78;1.37;2.71;-0.57;0.50;-0.03;23.62;2.98;33.59;27.93
