WesternCanada;ABCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4633;0.00;-0.05;0.54;-0.23;0.22;-0.08;0.18;0.69;12.75;0.35;0.81;0.58;1.40;0.19;0.32;0.67;0.42;0.47;-0.05;0.38;-0.06;-0.19;0.04;0.13;3.84;0.87;3.43;-0.46;9.52;7.84;-0.08;1.26;0.51;0.29;-0.31;13.05;1.91;18.51;14.66
4634;0.00;-0.09;1.70;-0.05;1.41;-0.03;0.33;0.69;1.62;0.41;0.76;0.61;0.40;0.37;0.44;0.67;0.49;0.69;0.13;0.58;0.01;0.01;0.14;0.05;7.74;-0.48;9.14;-0.92;16.86;8.35;3.12;4.42;0.97;0.95;0.31;24.91;2.58;35.77;30.88
4733;0.00;0.05;0.80;0.23;1.17;0.04;0.14;0.71;-1.34;0.03;0.54;0.49;-0.80;-0.20;0.45;0.67;0.07;0.51;-0.19;0.64;0.23;-0.11;-0.09;-0.04;6.76;0.72;5.49;0.54;12.63;5.95;2.73;4.16;-0.22;0.82;-0.75;18.63;1.74;26.64;22.45
5015;0.00;-0.02;0.79;1.22;2.06;0.12;0.39;0.69;-0.13;-0.01;0.33;0.89;-0.60;0.99;0.35;0.67;-0.01;0.74;0.92;0.43;0.18;0.18;-0.07;-0.09;3.08;1.38;1.87;-0.18;24.65;12.91;7.70;4.69;-0.65;0.89;0.45;28.17;2.77;41.54;39.07
5064;0.00;0.00;-0.66;-0.47;-1.37;-0.07;-0.15;0.68;-2.42;-0.02;0.46;0.29;-2.40;0.32;0.40;0.67;-0.28;0.49;0.34;0.47;0.07;0.30;0.24;-0.09;-0.65;0.10;-0.73;-0.03;4.44;8.87;-3.65;-0.76;-0.02;-0.15;1.03;4.82;1.70;4.79;0.18
5078;0.00;-0.14;0.68;0.77;1.37;0.06;0.30;0.60;0.62;0.85;0.17;0.70;-4.20;0.15;0.63;0.67;0.68;0.70;-0.01;0.55;0.27;0.48;-0.05;0.08;2.14;1.09;2.40;-1.35;21.84;11.43;5.20;5.16;0.05;1.04;2.80;26.78;2.53;37.37;34.15
5117;0.00;0.07;0.39;0.06;0.52;-0.01;0.01;0.59;-6.62;-0.07;-0.21;0.35;-1.20;0.60;0.10;0.67;0.05;0.32;0.55;0.20;0.26;0.33;0.00;0.14;-0.30;0.23;-1.23;0.70;10.66;9.19;1.08;1.32;-0.93;0.20;2.31;12.67;1.72;18.57;12.76
5118;0.00;0.11;0.17;0.00;0.21;-0.01;0.09;0.49;2.56;0.25;0.48;0.77;1.40;0.10;0.64;0.67;0.38;0.77;0.45;0.70;-0.01;0.22;0.07;-0.11;5.20;0.60;3.49;1.12;14.16;12.26;0.34;1.76;-0.20;0.34;0.56;19.93;2.80;27.60;21.68
5597;0.00;0.02;-0.26;-0.84;-1.19;-0.03;-0.03;0.50;-1.83;0.11;-0.39;0.43;-0.80;0.04;0.00;0.67;0.14;0.12;-0.21;0.13;0.33;0.20;0.11;-0.05;1.06;0.17;0.74;0.15;-0.64;3.04;-4.69;-0.37;1.38;0.02;0.74;1.16;0.68;-0.86;-0.30
5630;0.00;-0.11;0.55;1.31;1.81;0.00;0.21;0.59;3.23;0.73;0.73;0.32;3.20;0.26;0.22;0.67;0.64;0.45;0.16;0.52;-0.13;0.32;-0.05;-0.11;0.60;1.28;0.41;-1.10;24.20;11.61;7.66;4.63;0.29;0.95;1.04;25.83;2.36;37.38;30.15
5725;0.00;-0.13;3.05;-0.89;2.08;0.20;0.17;0.68;0.44;0.46;0.58;0.41;-1.00;0.34;0.22;0.67;0.12;0.44;0.34;0.44;-0.15;0.37;-0.05;-0.10;6.52;0.77;7.04;-1.29;11.75;6.56;1.63;2.87;0.69;0.62;1.38;19.65;2.02;31.18;28.13
5897;0.00;0.03;-0.07;0.37;0.39;-0.01;0.37;0.71;4.37;1.06;0.79;0.52;-0.20;0.18;0.69;0.67;1.05;0.53;0.37;0.63;0.00;-0.10;-0.06;0.22;4.35;0.15;3.93;0.27;20.07;14.55;1.71;4.89;-1.08;0.91;0.58;25.00;3.30;34.47;32.00
6008;0.00;0.06;0.43;-0.11;0.28;-0.09;0.12;0.68;-0.27;0.12;-0.30;0.69;-2.00;0.23;0.30;0.67;0.16;0.40;0.02;0.37;0.48;0.08;0.10;0.00;7.83;0.02;7.17;0.64;6.31;4.57;0.29;2.17;-0.72;0.39;0.38;14.52;1.63;19.48;14.46
6041;0.00;0.07;0.06;-0.20;-0.06;-0.02;0.12;0.68;9.84;0.43;1.19;0.35;1.80;0.10;0.46;0.67;0.57;0.60;0.19;0.63;0.16;0.38;-0.01;-0.10;5.98;1.02;4.31;0.65;13.73;11.18;-0.86;2.88;0.53;0.61;1.36;21.07;2.67;27.54;22.96
6082;0.00;-0.09;4.99;0.12;5.02;0.21;0.49;0.70;0.81;1.13;1.07;0.68;-0.60;-0.78;0.84;0.67;1.27;0.66;-0.50;0.78;0.03;-0.09;0.00;0.10;6.12;0.33;6.68;-0.89;25.72;11.26;10.57;4.91;-1.02;0.91;0.06;31.90;2.92;54.90;46.89
6106;0.00;0.03;0.26;0.23;0.62;-0.09;0.28;0.70;-0.53;0.44;0.79;0.63;0.20;-0.01;0.77;0.67;0.16;0.84;0.38;0.76;0.12;0.08;-0.10;-0.05;7.92;0.59;7.04;0.29;16.16;10.67;1.66;3.39;0.44;0.71;0.17;24.25;2.84;33.27;27.53
6169;0.00;0.12;0.19;0.48;0.61;-0.10;0.09;0.70;-1.82;0.40;1.40;0.85;-0.20;0.33;0.91;0.67;0.40;0.76;0.29;0.81;0.52;-0.24;0.17;0.08;5.07;0.71;3.18;1.18;18.34;13.25;2.76;3.61;-1.29;0.64;-0.78;22.63;2.97;31.97;21.80
6178;0.00;-0.06;0.00;0.47;0.38;-0.07;0.14;0.70;1.18;0.45;0.77;0.55;0.80;-0.16;0.66;0.67;0.45;0.68;-0.02;0.72;0.11;0.08;0.03;0.19;8.23;0.19;8.64;-0.60;13.12;8.32;2.36;2.34;0.11;0.47;1.31;22.66;2.53;30.16;23.83
6188;0.00;0.11;0.53;0.02;0.65;-0.06;-0.17;0.69;-2.86;0.19;0.33;0.36;-1.20;-0.25;0.71;0.67;0.00;0.27;-0.13;0.60;0.14;0.12;0.02;0.06;6.21;0.98;4.11;1.12;8.33;5.09;1.16;2.68;-0.60;0.50;0.88;15.43;1.43;21.02;10.61
