Oklahoma;OKOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
3660;0.00;0.04;1.58;0.06;1.70;0.10;0.60;0.88;;1.15;1.12;0.58;1.41;0.29;1.12;0.51;0.76;0.84;0.58;0.79;0.21;0.27;-0.02;-0.01;9.05;-0.29;8.90;0.44;21.92;14.82;3.47;3.53;0.10;0.71;1.32;32.30;3.85;47.26;46.91
3931;0.00;0.03;3.97;-0.07;3.94;-0.02;0.65;1.03;;0.66;1.06;0.39;-0.84;0.13;1.30;1.24;0.84;0.90;-0.18;0.92;0.50;0.23;0.00;-0.02;12.59;0.03;12.26;0.30;25.13;11.46;7.62;6.35;-0.30;1.25;1.06;38.78;3.52;59.90;51.29
4005;0.00;-0.01;-0.30;2.96;2.65;0.25;0.01;0.24;;0.01;0.25;1.39;-0.40;0.52;0.21;0.46;0.02;0.93;0.01;0.39;0.15;0.19;0.00;-0.02;8.76;-0.03;8.85;-0.06;24.72;3.54;14.18;5.68;1.32;1.22;0.82;34.30;1.59;46.55;40.70
4298;0.00;-0.09;0.50;0.28;0.69;-0.06;0.02;0.24;;-0.14;1.76;0.10;0.31;0.55;0.49;0.54;-0.07;0.72;0.41;0.51;0.34;0.75;-0.01;0.00;0.55;0.46;1.01;-0.93;10.96;8.53;2.40;0.58;-0.55;0.08;3.77;15.28;1.81;21.96;14.37
4400;0.00;-0.02;1.12;0.04;1.15;0.03;0.01;0.67;;-0.39;0.84;0.90;2.22;0.57;1.21;1.40;-0.17;0.87;0.31;0.84;0.73;-0.03;-0.02;-0.01;9.18;0.02;9.37;-0.21;11.70;7.95;2.42;-0.67;2.00;0.00;-0.18;20.69;2.53;30.61;21.53
4403;0.00;0.01;1.21;1.07;2.27;0.03;0.49;0.90;;0.43;-0.16;0.34;-1.20;0.68;0.67;0.22;0.88;0.65;0.42;0.79;0.29;0.22;0.02;-0.03;10.54;-0.15;10.58;0.12;26.01;12.90;7.74;5.83;-0.46;1.13;0.90;37.46;3.64;53.64;48.18
4522;0.00;0.82;-0.45;2.76;3.13;0.09;0.07;0.74;;0.02;0.34;0.68;1.69;-0.03;0.03;0.46;0.17;0.40;0.18;0.45;-0.34;-0.11;0.00;0.01;6.87;-0.24;-1.10;8.21;27.22;10.24;12.90;4.42;-0.34;0.86;-0.52;33.57;1.94;48.21;37.32
4523;0.00;0.03;0.48;-0.44;0.07;-0.08;0.11;0.50;;0.41;0.50;-0.13;0.58;0.20;0.41;0.40;0.52;0.42;-0.06;0.69;0.26;0.03;0.00;0.02;4.89;1.81;2.76;0.32;7.55;8.95;-1.26;1.11;-1.26;0.14;0.23;12.68;2.07;18.06;12.98
4587;0.00;0.01;-0.38;2.20;1.87;0.14;0.35;0.78;;1.00;0.94;0.02;0.87;0.35;0.82;1.16;0.45;0.83;0.02;0.70;0.09;0.46;-0.02;-0.01;4.89;0.93;3.83;0.13;26.24;12.02;10.27;3.10;0.86;0.68;2.27;33.40;2.79;46.20;43.77
4933;0.00;0.03;-0.62;0.46;-0.15;0.01;0.19;0.61;;0.20;-0.16;0.29;-0.50;0.39;0.63;0.84;0.10;0.61;0.01;0.51;0.20;0.09;0.01;-0.02;3.22;1.12;1.84;0.26;14.19;8.27;1.06;2.29;2.57;0.63;0.39;17.79;1.84;21.93;21.68
5001;0.00;-0.05;-0.69;-0.10;-0.85;-0.10;0.04;0.40;;-0.13;-0.34;-0.55;-1.46;0.50;0.11;0.34;0.05;-0.08;0.49;0.28;-0.36;0.04;0.01;0.00;1.89;0.56;1.85;-0.52;2.28;4.80;-1.87;0.69;-1.33;0.05;0.18;4.35;1.14;4.54;2.76
5098;0.00;0.04;0.73;-0.24;0.42;-0.02;0.18;0.55;;0.72;-0.04;0.67;0.22;0.25;1.24;1.00;0.66;0.55;0.22;0.83;-0.13;0.23;0.11;-0.01;8.43;0.69;7.31;0.44;14.78;10.39;0.27;3.52;0.59;0.74;1.09;24.30;2.81;32.64;27.35
5548;0.00;0.07;0.37;-0.33;0.11;-0.06;0.27;0.56;;-0.18;0.15;0.53;1.57;0.49;0.50;0.47;0.29;0.48;0.42;0.56;0.28;-0.05;0.00;0.00;6.37;0.45;5.25;0.68;16.26;8.89;-0.90;4.46;3.81;1.15;-0.25;22.38;2.30;28.48;26.35
5550;0.00;0.00;-0.77;0.14;-0.64;0.01;0.07;0.63;;0.73;0.23;0.61;-0.06;-0.01;-0.36;0.44;0.40;0.39;-0.04;0.25;0.82;0.21;0.00;-0.02;3.25;0.50;2.75;0.00;7.55;6.73;-0.85;1.73;-0.06;0.34;0.96;11.75;1.62;13.82;13.38
5578;0.00;-0.04;0.28;0.04;0.29;-0.07;0.30;0.46;;-0.29;0.66;0.17;-1.31;0.89;0.62;0.43;-0.05;0.36;0.78;0.54;0.47;0.50;-0.01;-0.01;4.99;0.31;5.03;-0.35;11.69;7.97;0.76;3.30;-0.34;0.64;2.42;19.10;2.10;25.25;23.29
5611;0.00;-0.01;0.87;0.01;0.87;-0.02;-0.04;-0.01;;0.47;0.17;0.77;0.28;-0.09;0.82;0.58;0.41;0.39;-0.08;0.64;-0.27;0.00;0.00;0.11;1.16;1.03;0.19;-0.07;9.12;6.62;1.76;0.18;0.56;0.07;0.57;10.85;1.34;16.91;9.51
5621;0.00;0.08;0.16;0.55;0.78;0.13;-0.11;0.74;;0.68;-0.39;0.20;1.00;-0.61;0.10;0.63;0.75;0.08;-0.52;0.47;0.64;-0.15;0.01;0.01;2.85;-0.02;2.12;0.75;12.19;6.54;3.09;1.90;0.66;0.42;-0.69;14.35;1.52;20.60;15.43
5889;0.00;0.01;0.83;-0.22;0.66;0.07;-0.04;0.86;;-0.07;0.73;-0.19;0.00;0.71;0.47;0.65;0.20;0.21;0.39;0.75;0.44;0.91;-0.03;0.01;8.21;-0.24;8.32;0.12;9.44;7.92;0.59;1.40;-0.47;0.25;4.59;22.24;2.42;30.34;23.26
5892;0.00;0.02;0.47;0.02;0.53;0.04;0.00;0.73;;0.62;0.55;-0.09;-0.61;0.50;0.84;-0.49;0.43;0.23;0.10;0.35;0.47;0.68;-0.02;0.00;3.87;0.80;2.90;0.17;13.26;7.72;1.04;4.04;0.47;0.84;3.39;20.53;1.83;26.75;21.56
5930;0.00;-0.01;0.43;0.18;0.64;0.10;0.18;0.55;;0.44;1.22;1.09;0.85;0.35;-0.21;1.20;0.61;0.78;-0.25;0.43;0.63;-0.24;-0.03;0.00;10.28;0.00;10.39;-0.11;7.06;5.37;1.79;2.34;-2.45;0.31;-1.23;16.12;2.11;23.39;22.13
5984;0.00;-0.11;-0.96;0.29;-0.81;-0.09;-0.09;0.74;;-0.10;0.32;-0.77;-1.63;0.15;0.88;0.97;0.15;0.49;-0.06;0.74;0.54;-0.22;0.02;-0.01;1.15;-0.35;2.62;-1.12;9.57;8.97;-0.47;2.27;-1.20;0.37;-1.13;9.59;2.06;12.21;5.40
6026;0.00;0.03;1.57;0.99;2.58;0.09;0.38;0.57;;1.23;0.71;0.70;0.13;0.12;0.69;0.23;1.07;0.66;0.10;0.67;-0.23;0.51;0.01;0.00;13.32;-0.39;13.46;0.26;21.62;8.62;8.11;5.41;-0.52;1.05;2.58;37.52;3.07;53.24;47.46
