PNWWestValley;WASPO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
3693;0.00;0.00;0.01;0.12;0.13;0.00;-0.08;0.22;-0.28;0.43;;0.33;-0.03;-0.25;0.04;-0.68;-0.17;0.32;-0.09;0.07;-0.06;0.43;-0.01;0.08;2.40;0.31;2.10;-0.02;0.51;0.75;0.62;0.80;-1.65;0.05;2.55;5.46;0.36;6.76;3.91
3712;0.00;0.00;0.64;-0.01;0.64;0.00;-0.02;0.74;-0.17;-0.01;;0.54;-0.30;0.18;0.13;-0.11;0.00;0.47;0.30;0.14;0.25;0.22;0.00;-0.02;3.10;0.35;2.76;-0.02;10.57;6.83;1.26;2.89;-0.40;0.55;0.98;14.64;1.64;20.74;14.19
3789;-0.01;0.00;0.10;-0.20;-0.09;0.00;0.03;0.73;0.32;-0.13;;0.62;0.01;0.60;0.79;0.55;0.22;0.58;0.08;0.60;0.03;0.04;-0.01;0.00;-0.91;0.08;-0.97;-0.03;10.80;11.51;-0.78;1.15;-1.08;0.16;0.17;10.06;2.21;15.29;10.68
3876;-0.01;0.00;0.18;0.11;0.30;0.00;0.03;0.58;-0.16;0.32;;0.09;0.02;0.12;-0.16;0.63;-0.04;0.08;0.05;0.18;0.53;-0.08;-0.01;-0.02;-0.35;0.29;-0.62;-0.03;6.24;4.52;0.94;1.06;-0.27;0.19;-0.47;5.42;0.84;8.46;6.07
4061;0.08;0.00;0.98;0.00;1.09;0.00;0.79;0.93;1.46;1.54;;1.17;0.12;0.75;1.01;1.22;1.65;1.19;0.28;1.11;0.03;0.03;-0.02;0.06;10.32;0.17;9.74;0.41;28.37;20.89;1.98;3.21;2.29;0.79;0.45;39.14;5.15;55.42;54.91
4082;-0.01;0.00;-0.28;-0.05;-0.30;0.00;-0.14;0.46;-0.11;0.47;;-0.18;-0.09;0.28;0.22;1.82;0.50;-0.16;-0.14;0.50;0.40;0.38;-0.03;0.08;1.16;0.12;1.06;-0.03;4.69;5.25;-0.79;-1.47;1.70;-0.18;2.32;8.17;1.16;10.12;5.46
4104;0.00;0.00;0.23;-0.28;-0.02;0.00;-0.08;0.16;0.18;0.21;;-0.31;0.32;0.23;0.01;0.03;0.00;-0.30;0.23;0.16;-0.03;-0.09;-0.04;-0.01;-1.25;0.30;-1.52;-0.02;2.47;2.03;-0.96;0.86;0.53;0.21;-0.47;0.75;0.25;1.33;-0.85
4120;-0.01;0.00;-0.49;-0.08;-0.57;0.00;-0.06;0.38;0.06;0.13;;0.23;-0.16;-0.01;-0.10;-0.11;-0.07;0.26;-0.09;-0.01;-0.01;0.14;-0.02;0.07;0.41;-0.12;0.59;-0.06;-0.62;2.04;-1.38;-0.58;-0.69;-0.16;1.03;0.82;0.47;0.21;-0.31
4125;0.01;0.00;0.10;0.77;0.89;0.00;-0.06;0.89;0.06;-0.08;;0.42;-0.24;0.05;0.06;-0.31;-0.06;0.55;-0.21;0.08;0.36;-0.06;0.00;-0.02;5.76;0.24;5.45;0.07;10.66;3.48;4.05;4.37;-1.25;0.79;-0.40;16.02;1.24;21.89;14.87
4132;-0.01;0.00;0.46;-0.08;0.39;0.00;0.14;0.40;1.08;0.61;;0.43;-0.27;-0.12;0.30;-0.14;0.47;0.56;-0.21;0.34;0.26;0.31;-0.02;0.16;5.90;0.37;5.59;-0.07;7.61;5.04;0.53;3.50;-1.46;0.60;2.37;15.88;1.57;21.00;18.68
4495;-0.01;0.00;0.34;0.54;0.91;0.00;0.00;0.43;-0.35;-0.21;;-0.04;0.17;0.61;0.23;1.05;-0.12;0.14;0.36;0.48;-0.03;0.21;-0.04;-0.01;0.62;-0.30;0.98;-0.05;8.78;5.95;3.40;0.29;-0.86;0.00;0.97;10.37;1.29;16.44;10.34
4513;0.00;0.00;1.01;0.89;1.90;0.00;0.09;0.94;-0.39;-0.31;;0.26;0.25;0.95;0.09;0.79;-0.27;0.42;0.58;0.36;-0.01;-0.02;0.00;-0.03;10.67;-0.28;10.93;0.02;15.29;4.68;6.47;2.46;1.68;0.60;-0.25;25.71;2.03;36.72;27.58
4579;0.00;0.00;-0.24;0.07;-0.24;0.00;-0.06;0.50;-0.09;-0.11;;0.67;0.48;-0.15;0.38;-0.17;-0.09;0.61;0.15;0.29;0.19;0.22;0.07;-0.03;-1.08;-0.35;-0.71;-0.02;7.14;7.61;-0.11;-1.85;1.49;-0.27;0.98;7.04;1.45;9.93;5.79
4608;0.00;0.00;-0.21;0.54;0.34;0.00;0.08;0.71;1.37;-0.14;;0.28;-0.14;0.87;0.00;0.97;0.53;0.36;0.02;0.02;-0.05;0.10;-0.02;-0.03;0.20;1.49;-1.27;-0.02;12.50;8.87;2.26;-0.57;1.94;0.02;0.38;13.08;1.65;18.27;14.67
4692;-0.01;0.00;0.63;-0.33;0.30;0.00;0.30;0.63;0.24;1.29;;0.54;0.10;0.10;0.59;1.64;0.89;0.47;0.17;0.51;0.40;-0.01;-0.01;0.06;3.30;1.14;2.22;-0.06;14.63;12.23;-0.39;2.45;0.34;0.51;0.27;18.20;2.67;25.80;24.17
4726;-0.01;0.00;0.43;0.16;0.59;0.00;0.31;0.47;0.14;1.41;;0.99;0.49;0.01;0.34;2.26;0.92;1.00;0.27;0.53;0.37;-0.10;0.00;-0.03;7.71;0.01;7.73;-0.03;19.41;12.11;1.65;3.73;1.92;0.87;-0.62;26.50;3.19;36.32;32.76
4980;-0.01;0.00;0.14;0.12;0.18;0.00;0.07;0.53;0.21;0.20;;0.65;0.15;1.33;0.52;0.89;0.16;0.63;0.28;0.38;0.07;0.15;0.08;0.00;4.19;0.32;3.90;-0.03;12.19;7.95;0.89;0.84;2.51;0.33;0.76;17.14;1.98;22.64;18.60
5111;0.00;0.00;0.25;0.08;0.34;0.00;-0.16;0.22;-0.05;0.08;;0.64;0.12;-0.41;-0.43;0.50;-0.03;0.57;0.01;-0.31;-0.09;0.58;-0.01;-0.02;-0.99;-0.17;-0.80;-0.02;3.75;2.72;0.91;-0.49;0.60;-0.06;2.79;5.55;0.46;7.78;2.44
5450;0.00;0.00;1.42;-0.20;1.21;0.00;0.27;0.93;0.24;0.60;;1.04;0.29;0.59;0.60;1.43;0.46;1.09;0.32;0.84;0.01;0.00;0.01;0.06;9.67;-0.08;9.74;0.02;20.91;13.31;1.85;4.38;1.38;0.97;0.32;30.90;3.64;43.78;36.32
5920;0.08;0.00;1.19;0.02;1.32;0.00;0.44;0.87;2.23;1.06;;0.77;0.13;-0.35;1.31;1.19;1.18;0.66;-0.14;1.18;0.06;0.29;-0.02;-0.02;8.10;0.35;7.34;0.41;21.52;15.05;2.51;3.59;0.36;0.74;1.35;30.97;3.74;44.46;39.72
5942;-0.01;0.00;-0.23;1.58;1.38;0.00;0.06;0.59;-0.10;0.01;;0.14;0.14;0.30;0.09;0.49;-0.18;0.18;0.12;0.11;-0.06;0.08;-0.04;-0.02;1.04;1.83;-0.72;-0.06;15.71;4.47;7.46;1.65;2.14;0.47;0.30;17.05;0.82;23.42;18.24
6076;0.08;0.00;0.20;0.04;0.07;0.00;0.00;0.98;-0.07;-0.17;;0.44;-0.10;0.35;0.40;0.14;-0.05;0.54;0.14;0.46;0.39;-0.32;0.25;-0.02;-0.63;0.37;-1.42;0.42;15.75;11.03;0.60;4.31;-0.19;0.85;-1.74;13.38;2.06;18.77;13.47
6129;-0.01;0.00;1.64;0.09;1.73;0.00;0.12;0.58;0.23;0.39;;0.71;0.22;-0.27;-0.13;-0.39;0.14;0.36;0.12;0.06;0.24;0.06;-0.02;0.00;1.49;-0.31;1.87;-0.07;10.87;5.38;3.74;3.21;-1.45;0.54;0.33;12.69;1.26;21.27;15.01
