CHSHamptonRoads;VAPOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1885;-0.03;0.00;3.26;0.70;3.88;0.04;0.58;0.58;;0.06;0.64;0.96;;0.70;0.97;0.86;0.18;0.94;0.89;0.91;-0.05;0.86;0.04;-0.03;6.54;0.02;6.69;-0.17;27.67;14.18;10.02;3.62;-0.15;0.71;4.18;38.39;3.50;59.29;51.17
1908;-0.02;0.00;-0.08;-0.06;-0.14;0.08;0.17;0.62;;-0.32;0.71;0.85;;0.60;0.43;0.80;-0.17;0.56;0.61;0.60;0.32;-0.01;-0.03;-0.02;1.15;-0.04;1.32;-0.12;11.65;10.43;-0.48;3.00;-1.31;0.51;-0.17;12.63;2.22;17.75;18.08
2028;-0.01;0.00;-0.44;0.35;-0.18;-0.04;0.52;0.66;;0.42;0.72;0.96;;0.84;1.04;0.57;0.42;0.87;0.94;0.85;-0.19;-0.20;0.07;0.07;6.10;0.85;5.32;-0.07;17.68;16.08;0.87;1.35;-0.62;0.23;-0.64;23.15;3.75;31.96;32.69
2107;-0.01;0.00;-0.12;-0.16;-0.35;-0.04;-0.14;0.75;;-0.02;-0.05;0.45;;0.28;0.61;0.35;0.03;0.06;0.38;0.52;0.18;0.05;0.05;0.08;-0.25;0.94;-1.13;-0.07;10.27;9.29;-1.05;0.78;1.26;0.24;0.63;10.65;1.74;13.91;6.84
2363;0.05;0.00;4.53;0.02;4.64;0.24;0.35;0.77;;0.77;1.03;0.79;;0.21;0.52;0.72;1.03;0.92;0.00;0.64;0.10;0.05;-0.05;0.03;6.46;0.52;5.70;0.23;34.45;13.97;9.14;2.38;8.96;1.07;0.41;41.33;3.36;64.23;54.33
2890;0.06;0.00;0.06;0.02;0.14;-0.03;-0.05;0.37;;0.07;0.13;0.48;;-0.27;0.02;0.51;-0.08;0.03;-0.15;0.27;0.24;0.42;0.00;-0.02;1.19;0.13;0.79;0.28;1.83;1.82;0.20;-0.64;0.45;-0.10;2.02;5.05;0.44;6.58;3.32
3072;-0.02;0.00;0.58;-0.23;0.29;0.06;0.48;0.75;;1.22;0.72;0.83;;0.86;0.46;0.66;1.20;0.69;0.72;0.58;0.00;0.10;0.05;-0.06;7.39;0.77;6.72;-0.10;19.80;16.35;0.04;3.00;0.42;0.63;0.20;27.39;3.94;38.15;38.46
3136;0.01;0.00;0.47;0.36;0.81;0.01;0.00;0.55;;-0.26;1.04;0.69;;0.68;0.77;0.68;-0.34;0.76;0.58;0.77;0.07;-0.24;0.03;-0.05;5.20;0.61;4.56;0.03;14.46;9.30;2.73;2.01;0.41;0.43;-1.47;18.19;2.32;26.51;18.44
3168;-0.02;0.00;-0.47;0.12;-0.38;-0.05;-0.12;0.68;;-0.08;0.58;0.29;;0.18;0.60;0.34;0.07;0.37;0.07;0.43;0.51;-0.10;0.00;-0.02;-2.59;2.03;-4.50;-0.12;12.14;10.33;-0.37;1.16;1.02;0.30;-0.61;8.94;1.62;11.79;5.39
3258;-0.04;0.00;1.19;-0.06;1.04;-0.06;0.25;0.79;;0.18;0.33;0.61;;0.57;0.62;0.88;0.55;0.47;0.64;0.60;0.07;0.77;0.05;-0.01;4.49;1.28;3.43;-0.21;21.44;13.58;2.08;4.08;1.70;0.93;3.78;29.71;3.06;40.60;33.37
3359;-0.04;0.00;-0.17;0.05;-0.14;-0.01;0.07;0.72;;0.01;0.70;0.43;;0.47;0.29;0.83;-0.14;0.55;0.18;0.36;0.00;-0.08;-0.02;-0.03;2.71;0.89;2.01;-0.19;9.63;7.40;-0.11;2.95;-0.60;0.55;-0.57;11.77;1.68;15.53;12.76
3361;-0.02;0.00;0.27;0.01;0.27;-0.02;0.27;0.58;;0.32;0.68;0.66;;-0.29;0.91;-0.08;0.32;0.81;0.04;0.74;-0.22;0.47;-0.02;0.05;10.49;0.18;10.43;-0.11;9.60;7.29;0.56;3.96;-2.21;0.64;2.62;22.71;2.50;29.82;27.61
3389;0.07;0.00;0.88;-0.14;0.83;0.05;0.25;0.59;;0.24;0.79;0.38;;1.07;0.83;0.92;0.35;0.66;0.80;0.80;-0.18;-0.11;-0.02;0.03;8.99;0.31;8.34;0.33;20.81;11.86;1.09;4.28;3.59;1.10;-0.39;29.42;3.21;40.04;35.69
4286;0.00;0.00;0.16;-0.07;0.01;-0.04;0.21;0.60;;0.65;0.66;-0.07;;0.40;0.66;0.46;0.55;0.40;0.08;0.58;0.33;0.32;0.07;0.16;3.07;0.29;2.78;0.00;13.72;9.73;-0.05;3.83;0.21;0.78;2.38;19.17;2.22;24.78;22.47
4538;-0.04;0.00;0.63;-0.10;0.45;-0.03;0.09;0.67;;0.13;0.41;0.49;;0.01;0.17;0.28;0.36;0.41;-0.14;0.22;0.31;-0.13;0.05;0.05;0.42;0.27;0.32;-0.18;9.01;7.40;0.78;0.73;0.10;0.15;-0.40;9.03;1.51;14.22;10.11
4969;-0.02;0.00;-0.03;0.17;0.16;-0.01;0.08;0.61;;-0.19;0.72;-0.56;;0.49;0.41;0.73;-0.36;0.48;0.66;0.58;0.41;-0.21;-0.04;-0.04;0.90;-0.14;1.12;-0.09;11.78;9.33;0.79;1.12;0.54;0.26;-1.27;11.40;1.98;16.86;12.95
5546;-0.01;0.00;0.43;-0.19;0.24;-0.04;0.42;0.74;;0.01;0.76;0.48;;0.73;0.69;0.96;0.40;0.73;0.74;0.71;-0.11;-0.15;-0.02;0.07;11.62;-0.48;12.16;-0.07;23.51;10.52;-0.08;4.20;8.87;1.43;-0.37;34.76;3.32;43.82;42.09
5724;-0.04;0.00;-0.88;1.08;0.19;-0.04;0.27;0.34;;0.12;0.52;0.63;;0.33;0.57;0.83;0.11;0.51;0.45;0.69;0.10;0.39;-0.03;-0.02;7.84;0.01;8.02;-0.19;12.04;6.52;3.64;3.26;-1.38;0.56;1.86;21.74;2.11;27.60;26.16
5804;-0.05;0.00;0.04;-0.04;-0.02;-0.02;0.14;0.69;;0.53;0.46;1.43;;0.56;0.87;0.55;0.30;0.70;0.31;0.77;0.37;-0.08;-0.03;0.02;8.64;0.15;8.72;-0.23;12.45;9.49;-0.14;3.79;-0.69;0.71;-0.28;20.81;2.77;27.68;22.99
5950;-0.03;0.00;0.42;0.12;0.46;0.01;0.32;0.76;;1.44;0.82;0.43;;1.17;0.27;-0.18;1.29;0.66;0.99;0.19;0.12;0.01;0.05;-0.06;6.88;0.76;6.26;-0.14;20.93;16.31;1.45;2.93;0.23;0.60;-0.21;27.59;3.89;38.76;34.31
5954;0.00;0.00;0.17;0.03;0.15;-0.02;0.11;0.69;;-0.39;0.03;0.27;;0.62;-0.41;0.37;0.52;0.28;0.80;-0.25;0.08;-0.36;0.06;-0.04;6.71;-0.04;6.72;0.02;7.59;6.82;0.52;0.48;-0.22;0.08;-1.98;12.32;2.04;17.88;13.84
5957;0.06;0.00;-0.28;0.00;-0.18;-0.03;-0.16;0.48;;-0.25;0.38;-0.31;;0.45;0.36;0.73;0.00;0.19;0.47;0.42;0.34;0.12;-0.04;0.05;7.94;0.10;7.54;0.30;3.99;4.06;-0.55;0.12;0.36;0.05;0.88;12.80;1.57;16.14;8.96
6021;0.00;0.00;-0.80;0.08;-0.74;0.00;0.02;0.64;;0.19;0.28;0.65;;0.05;0.76;0.43;0.02;0.33;-0.03;0.66;0.73;-0.01;0.03;0.04;1.10;0.04;1.05;0.01;7.70;7.56;-1.17;1.00;0.31;0.22;0.15;8.95;1.62;10.67;9.20
6189;0.01;0.00;0.06;0.02;0.14;0.01;0.27;0.60;;0.27;0.77;0.98;;0.59;0.53;0.35;0.76;0.97;0.23;0.55;0.32;0.57;-0.05;-0.03;-0.34;0.09;-0.48;0.06;19.35;15.75;0.22;2.95;0.43;0.62;2.73;21.75;3.10;29.94;27.40
6194;0.01;0.00;-0.20;0.26;-0.08;-0.03;0.27;0.70;;0.86;0.46;0.40;;0.78;0.24;0.90;0.65;0.32;0.61;0.35;0.41;0.17;0.14;0.15;7.53;0.31;7.17;0.06;13.48;9.56;0.88;4.34;-1.29;0.78;1.63;22.65;2.63;28.97;27.24
