Orlando;FLOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4769;-0.03;-0.03;0.76;0.64;1.24;-0.01;0.09;0.67;;0.06;1.11;0.92;;0.58;0.58;;0.14;0.71;0.34;0.58;-0.07;0.22;0.11;0.10;5.25;1.14;4.51;-0.40;16.56;9.96;4.71;0.49;1.39;0.19;1.62;23.44;2.44;33.41;24.94
4901;0.00;0.10;0.16;0.61;0.91;-0.03;-0.02;0.64;;-0.04;0.97;0.37;;0.28;0.77;;-0.02;0.77;0.50;0.66;-0.03;-0.10;-0.03;-0.01;6.68;0.30;5.35;1.03;16.15;10.07;3.38;3.71;-1.02;0.67;-0.58;22.25;2.55;31.47;21.24
4953;-0.04;0.11;-0.29;-0.27;-0.54;-0.01;0.01;0.78;;0.00;0.01;0.74;;0.38;0.31;;0.39;0.47;-0.05;0.51;1.15;0.43;0.05;0.41;7.31;-0.23;6.64;0.90;8.88;7.20;-1.92;3.49;0.11;0.71;4.21;20.40;2.10;23.97;20.29
5145;-0.03;0.05;0.50;0.60;1.07;0.09;0.27;0.70;;0.34;1.03;0.86;;0.25;0.68;;0.43;0.70;0.11;0.67;0.08;0.49;0.05;0.00;10.58;-0.07;10.30;0.35;16.78;7.92;3.99;5.28;-0.40;1.03;2.49;29.84;2.61;39.72;37.40
5276;-0.03;-0.06;0.10;0.16;0.19;-0.04;-0.01;0.72;;0.19;-3.20;0.29;;0.14;0.45;;0.43;0.20;0.04;0.42;0.01;-0.03;-0.03;-0.03;0.97;0.80;0.93;-0.76;11.99;8.56;0.97;3.02;-0.56;0.57;-0.31;12.66;1.81;17.78;11.44
5283;-0.01;0.00;-0.54;-0.07;-0.63;-0.04;0.10;0.51;;0.60;0.39;0.84;;0.48;0.70;;0.18;0.79;0.44;0.66;0.26;-0.15;0.02;-0.09;4.60;0.65;3.94;0.01;10.76;10.89;-1.42;1.23;0.06;0.25;-1.18;14.17;2.57;18.63;15.20
5412;0.01;0.06;-0.48;-0.53;-1.19;-0.01;-0.06;0.34;;0.31;-0.14;0.77;;0.28;0.58;;0.22;0.46;0.31;0.53;0.49;-0.06;0.24;0.09;3.31;0.31;2.35;0.65;5.52;8.10;-3.61;-0.42;1.45;0.01;0.13;8.95;1.86;9.88;7.58
5472;0.01;-0.14;1.32;0.06;1.23;-0.01;0.27;0.69;;0.62;0.67;0.88;;-0.10;0.86;;0.88;0.81;-0.12;0.83;0.20;0.20;0.03;-0.08;6.14;-0.03;7.45;-1.28;19.82;11.77;2.95;3.90;1.19;0.86;0.60;26.55;3.10;38.14;31.77
5557;0.00;0.27;0.25;-0.33;0.26;0.00;0.17;0.79;;-0.01;0.55;0.90;;-0.16;0.04;;0.13;0.75;0.20;0.21;-0.55;0.14;-0.07;0.01;12.52;0.02;9.85;2.65;3.28;5.48;-1.14;0.77;-1.83;0.03;0.76;16.56;2.08;22.57;19.79
5616;0.00;-0.08;1.11;-0.24;0.64;-0.04;0.38;0.45;;0.00;0.10;0.41;;0.91;0.55;;0.08;0.65;0.86;0.64;-0.30;-0.06;0.16;-0.05;1.44;0.65;1.61;-0.82;15.65;12.56;1.04;1.15;0.90;0.29;-0.56;16.54;2.67;25.21;23.29
5628;-0.04;-0.05;-0.37;0.19;-0.48;-0.02;-0.07;0.57;;0.01;0.89;-0.05;;0.20;0.32;;0.02;0.30;0.17;0.35;1.07;0.66;0.21;-0.03;-0.25;-0.29;0.77;-0.73;8.80;6.62;0.23;-0.10;2.05;0.12;3.13;11.67;1.40;13.66;9.87
5646;0.02;-0.17;1.61;0.14;1.72;0.03;0.04;0.45;;0.13;0.54;0.22;;0.39;0.21;;0.28;0.40;0.03;0.29;0.41;-0.27;-0.12;0.16;-0.21;2.04;-0.67;-1.58;11.10;7.63;3.92;1.35;-1.79;0.15;-0.55;10.34;1.46;19.38;11.85
5722;-0.02;-0.09;0.51;-0.06;0.39;-0.06;-0.06;0.74;;-0.13;0.25;0.44;;0.84;0.32;;-0.24;0.36;0.75;0.44;-0.07;-0.02;-0.05;-0.12;2.22;0.40;2.81;-0.99;13.02;8.91;0.74;1.04;2.33;0.36;-0.72;14.52;2.06;20.89;11.64
5816;-0.02;-0.10;-0.31;0.07;-0.36;0.01;0.05;0.42;;0.14;1.36;0.98;;0.75;0.90;;-0.15;0.77;0.62;0.76;0.94;0.64;0.00;-0.03;1.00;0.31;1.81;-1.13;15.04;11.20;-0.26;4.46;-0.35;0.87;3.05;19.09;2.42;24.01;20.17
5842;0.00;-0.08;0.61;0.04;0.57;-0.01;0.33;0.91;;-0.12;0.28;0.61;;0.33;0.65;;0.11;0.65;0.32;0.64;0.37;0.44;0.00;-0.11;11.05;0.13;11.75;-0.82;9.44;7.28;1.40;0.67;0.09;0.14;1.67;22.16;2.63;30.52;28.67
6145;0.00;0.06;-0.23;0.07;-0.08;0.07;0.23;0.71;;-0.29;0.81;0.41;;1.22;0.71;;-0.39;0.66;1.08;0.57;0.45;0.16;-0.02;0.28;5.49;0.68;4.23;0.58;16.10;11.04;-0.12;5.04;0.14;1.02;2.22;23.81;2.63;30.14;30.12
6184;-0.01;0.19;0.33;-0.52;0.01;-0.02;0.27;0.50;;0.16;0.95;0.52;;0.19;0.52;;0.25;0.62;0.22;0.57;-0.02;0.59;-0.02;-0.08;5.12;1.32;1.93;1.87;10.38;9.82;-1.92;1.98;0.51;0.43;2.56;18.06;2.16;23.48;22.80
