PNWDistrictChampionship;PNCMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
2471;-0.05;0.45;-0.08;2.11;2.31;0.14;0.36;0.52;;0.65;0.67;0.71;;0.49;0.65;;0.60;0.71;0.54;0.66;-0.24;0.01;0.12;0.02;14.22;0.21;9.73;4.28;26.95;10.30;10.37;1.65;4.64;0.64;0.15;41.31;3.03;56.11;51.82
2522;-0.07;0.08;4.81;-0.17;4.44;0.34;0.35;0.67;;0.70;0.67;0.62;;0.53;0.67;;0.69;0.67;0.20;0.67;0.06;0.04;0.21;0.29;9.56;0.02;9.07;0.47;24.01;9.95;8.76;6.07;-0.77;1.16;1.65;35.22;2.90;56.35;50.78
2557;-0.04;-0.04;1.31;2.60;3.86;0.13;0.35;0.65;;0.66;0.67;0.72;;0.47;0.66;;0.68;0.66;0.32;0.67;0.18;0.02;-0.02;0.23;9.23;0.26;9.56;-0.59;37.14;10.13;15.61;0.42;10.98;0.82;1.24;47.61;2.98;67.12;57.84
2635;0.03;-0.14;1.52;0.56;1.87;0.05;0.27;0.75;;0.41;0.67;0.65;;0.28;0.69;;0.44;0.67;0.14;0.68;0.18;0.23;0.09;-0.18;7.59;-0.19;9.08;-1.29;18.94;8.86;5.83;4.18;0.06;0.84;0.26;26.79;2.68;39.34;33.49
2811;-0.03;0.02;2.88;-0.14;2.62;0.02;0.37;0.48;;0.38;0.67;0.65;;0.82;0.67;;0.51;0.69;0.58;0.67;-0.04;0.18;0.12;0.04;3.07;0.98;2.05;0.03;23.44;13.60;5.09;4.09;0.67;0.86;1.10;27.61;2.92;43.10;35.38
2907;0.02;0.11;3.30;0.41;3.82;0.37;0.36;0.68;;0.58;0.67;0.74;;1.18;0.69;;0.68;0.71;1.28;0.66;0.09;0.06;0.02;-0.07;10.62;0.19;9.27;1.15;29.22;15.40;8.66;5.69;-0.54;1.10;-0.07;39.77;4.01;61.72;56.37
2910;0.02;-0.03;2.10;0.06;1.97;0.14;0.36;0.68;;0.61;0.67;0.69;;0.59;0.68;;0.58;0.71;0.45;0.68;-0.36;0.01;0.18;-0.09;6.48;0.78;5.89;-0.20;27.54;12.56;4.47;3.73;6.79;1.20;-0.40;33.62;3.10;47.51;44.31
2928;0.00;-0.11;2.34;0.16;2.55;0.23;0.29;0.69;;0.68;0.67;0.91;;0.16;0.56;;0.68;0.73;0.30;0.58;0.27;0.33;-0.15;0.15;8.23;0.35;8.96;-1.08;20.87;10.43;5.51;5.58;-0.66;1.07;2.42;31.51;2.98;46.94;43.07
2930;-0.03;0.16;0.92;0.63;1.78;0.11;0.36;0.53;;0.70;0.67;0.30;;0.37;0.70;;0.71;0.47;0.34;0.69;0.18;0.12;-0.11;0.21;9.99;0.10;8.41;1.48;20.23;9.52;4.96;3.81;1.94;0.89;1.67;31.90;2.75;44.34;41.71
2944;0.39;0.16;-0.75;1.17;0.93;0.07;0.26;0.44;;0.72;0.67;0.44;;0.40;0.66;;0.74;0.56;0.53;0.67;0.29;-0.16;0.05;0.10;10.26;0.04;6.61;3.62;20.24;11.39;4.35;3.71;0.78;0.80;-0.30;30.21;2.94;40.46;37.30
2980;-0.01;0.06;1.49;0.39;1.90;0.11;0.37;0.68;;0.73;0.67;0.63;;0.88;0.66;;0.76;0.68;0.85;0.66;0.29;-0.02;0.02;0.20;8.83;0.76;7.54;0.53;22.36;14.44;4.91;5.23;-2.22;0.90;0.89;32.09;3.64;47.13;42.12
2990;-0.05;-0.07;4.10;0.47;4.21;0.42;0.36;0.71;;0.69;0.67;0.76;;0.19;0.67;;0.67;0.73;0.12;0.67;0.18;-0.36;0.22;0.00;9.11;0.24;9.88;-1.01;25.60;9.58;10.52;3.71;1.79;0.86;-1.78;32.93;2.90;53.34;50.73
3024;-0.05;0.06;0.33;2.92;3.40;0.16;0.25;0.69;;0.49;0.67;0.53;;0.00;0.70;;0.58;0.56;0.12;0.68;0.03;0.24;-0.14;0.02;7.91;0.37;7.23;0.31;30.12;9.59;15.26;3.27;2.00;0.79;1.32;39.34;2.64;56.56;48.47
3219;0.12;-0.04;0.40;0.19;0.84;0.02;0.37;0.51;;0.49;0.67;0.67;;0.85;0.66;;0.51;0.68;0.85;0.67;-0.12;0.40;-0.17;0.10;6.54;0.79;5.57;0.17;19.25;13.34;1.76;3.20;0.95;0.70;2.48;28.27;3.22;38.94;36.03
3223;0.07;-0.08;1.04;0.56;1.61;0.09;0.25;0.59;;0.59;0.67;0.78;;-0.28;0.56;;0.59;0.70;-0.18;0.59;0.44;0.28;-0.01;0.12;8.38;0.23;8.57;-0.42;15.87;7.18;4.90;5.46;-1.66;0.98;1.99;26.25;2.29;37.01;33.59
3238;0.07;0.01;-0.35;3.84;3.62;0.22;0.36;0.67;;0.68;0.67;0.70;;0.02;0.69;;0.75;0.70;0.08;0.68;-0.03;0.31;-0.07;-0.05;8.50;0.24;7.88;0.38;33.55;10.42;18.47;4.08;0.59;0.85;1.34;43.39;2.87;61.88;56.04
3393;-0.03;0.01;3.12;0.10;2.94;0.23;0.34;0.69;;0.73;0.67;0.66;;0.33;0.68;;0.74;0.64;0.29;0.68;-0.13;-0.18;0.27;0.33;8.37;0.31;8.12;-0.06;21.68;11.15;6.77;4.66;-0.90;0.87;0.76;30.81;3.04;47.60;43.34
3574;-0.06;-0.14;2.03;1.35;3.30;0.42;0.35;0.67;;0.67;0.67;0.67;;0.64;0.66;;0.69;0.69;0.48;0.66;0.13;0.35;-0.12;-0.07;6.99;0.03;8.65;-1.68;28.84;11.65;10.82;4.88;1.49;1.08;1.41;37.24;3.19;55.56;54.90
3663;0.03;0.11;0.09;3.00;3.15;0.22;0.40;0.69;;0.44;0.67;0.81;;0.01;0.68;;0.55;0.74;0.01;0.66;0.31;0.64;0.09;0.03;10.70;-0.16;9.55;1.31;29.53;8.45;15.18;5.79;0.12;1.17;3.35;43.59;2.65;60.03;57.01
3674;0.09;-0.15;0.83;2.89;3.21;0.09;0.26;0.69;;0.69;0.67;0.50;;-0.26;0.70;;0.73;0.55;-0.27;0.69;-0.07;0.36;0.45;-0.04;6.82;0.59;7.26;-1.03;29.08;8.34;16.09;3.91;0.75;0.83;1.62;37.52;2.39;53.52;45.03
3711;0.21;0.04;1.25;0.51;2.10;0.12;0.27;0.59;;0.63;0.67;0.64;;0.27;0.55;;0.57;0.67;0.20;0.58;0.60;0.19;-0.08;-0.06;10.17;0.22;8.49;1.46;17.23;8.84;5.05;3.67;-0.33;0.71;0.62;28.02;2.62;41.11;36.56
3786;0.13;-0.09;0.79;0.26;0.86;-0.09;0.27;0.61;;0.47;0.67;0.82;;0.46;0.65;;0.48;0.73;0.43;0.66;0.19;0.29;0.23;0.07;10.83;-0.52;11.60;-0.25;14.40;8.76;2.89;3.22;-0.48;0.61;1.79;27.01;2.91;36.98;29.95
3787;0.02;-0.08;0.63;0.50;0.78;0.14;0.19;0.45;;0.51;0.67;0.81;;0.43;0.66;;0.49;0.70;0.31;0.67;0.06;0.05;0.29;0.21;6.78;0.51;7.00;-0.73;15.71;9.60;3.77;3.42;-1.08;0.61;1.28;23.77;2.62;32.75;30.97
3826;-0.02;0.10;-0.12;1.49;1.48;-0.09;0.30;0.71;;0.73;0.67;0.62;;0.35;0.66;;0.70;0.68;0.46;0.66;0.12;0.21;-0.04;0.07;11.16;-0.48;10.74;0.90;23.22;10.70;7.19;3.78;1.54;0.86;1.37;35.75;3.22;48.41;39.60
4057;0.12;0.07;1.87;1.30;3.10;0.40;0.35;0.70;;0.69;0.67;0.65;;0.87;0.67;;0.67;0.67;0.58;0.69;-0.28;0.01;0.26;-0.07;5.47;1.33;2.80;1.34;30.00;15.17;10.22;4.76;-0.16;0.94;-0.28;35.19;3.31;53.16;52.20
4061;0.06;-0.07;3.65;0.13;3.73;0.28;0.33;0.72;;0.73;0.67;0.65;;0.08;0.65;;0.74;0.68;0.30;0.66;0.35;-0.04;0.05;0.30;10.94;-0.11;11.43;-0.38;20.97;9.74;7.97;5.56;-2.30;0.96;1.32;33.23;3.09;52.61;46.84
4077;0.00;0.05;-0.62;0.07;-0.50;-0.41;0.27;0.69;;0.67;0.67;0.43;;0.01;0.70;;0.59;0.52;0.12;0.69;0.47;0.13;0.00;-0.07;8.71;0.08;8.13;0.50;11.75;8.94;-0.90;1.43;2.29;0.44;0.30;20.76;2.60;25.70;16.05
4089;-0.02;-0.05;1.36;0.56;1.85;0.17;0.34;0.68;;0.48;0.67;0.74;;0.52;0.68;;0.51;0.71;0.52;0.67;0.06;0.03;-0.01;0.14;7.43;0.59;7.41;-0.57;21.69;11.80;5.50;5.13;-0.74;0.98;0.87;29.98;3.10;43.53;41.19
4125;-0.07;0.18;3.03;-0.21;2.92;0.23;0.36;0.59;;0.67;0.67;0.77;;0.92;0.68;;0.57;0.70;0.90;0.68;0.27;0.19;0.01;0.04;9.51;0.43;7.57;1.50;21.72;13.41;4.98;3.73;-0.41;0.72;1.16;32.38;3.44;50.11;45.40
4131;0.07;0.14;-0.36;3.44;3.08;-0.10;0.37;0.68;;0.66;0.67;0.61;;0.73;0.68;;0.66;0.69;0.64;0.68;0.24;0.73;0.21;-0.09;7.43;0.50;5.18;1.76;33.91;14.13;16.49;3.77;-0.47;0.72;3.18;44.52;3.34;62.51;49.36
4132;0.06;-0.04;1.36;-0.18;1.28;0.02;0.37;0.67;;0.74;0.67;0.42;;0.25;0.66;;0.73;0.50;0.21;0.68;-0.19;0.02;-0.07;0.12;9.42;0.31;9.21;-0.10;15.09;9.35;1.85;5.16;-1.27;0.95;0.72;25.23;2.79;36.19;33.17
4205;0.11;0.03;1.90;-0.27;1.64;-0.06;0.20;0.70;;0.36;0.67;0.72;;0.63;0.67;;0.42;0.70;0.24;0.67;0.27;0.16;0.13;0.15;8.17;0.25;7.07;0.85;15.48;10.09;2.43;2.51;0.44;0.53;1.50;25.16;2.73;37.09;27.75
4450;0.06;0.70;0.55;2.17;3.52;0.26;0.36;0.67;;0.66;0.67;0.42;;0.12;0.68;;0.71;0.50;-0.01;0.68;-0.19;0.19;-0.04;0.25;8.79;-0.35;1.86;7.28;29.96;11.80;11.95;3.74;2.46;0.91;2.22;40.97;2.55;58.34;54.67
4469;0.04;-0.12;-0.04;3.01;2.88;0.27;0.25;0.72;;0.60;0.67;0.77;;0.39;0.67;;0.61;0.68;0.30;0.68;0.12;0.03;0.03;-0.03;8.50;0.10;9.37;-0.97;30.48;10.23;15.00;4.20;1.06;0.91;0.01;39.00;2.98;55.44;50.74
4488;0.00;0.23;0.98;2.29;3.42;0.48;0.24;0.66;;0.67;0.67;0.81;;-0.25;0.55;;0.67;0.73;-0.24;0.58;0.08;0.04;0.08;0.10;11.51;0.38;8.82;2.31;27.03;7.63;13.39;3.79;2.21;0.91;0.69;39.23;2.41;55.95;55.98
4911;0.23;0.05;2.49;0.46;3.27;0.32;0.36;0.68;;0.76;0.67;0.49;;1.00;0.68;;0.76;0.59;1.01;0.67;0.04;0.05;-0.04;0.25;9.49;0.26;7.55;1.68;28.11;14.77;7.28;5.48;0.57;1.13;1.47;39.07;3.71;58.56;54.24
4915;0.05;0.03;1.47;0.34;1.72;-0.08;0.36;0.67;;0.74;0.67;0.58;;0.38;0.68;;0.67;0.59;0.43;0.67;0.15;-0.13;0.17;0.02;7.83;-0.05;7.29;0.59;19.09;11.50;4.63;4.14;-1.18;0.75;-0.55;26.37;3.03;39.32;31.65
4980;0.07;-0.06;1.12;0.51;1.46;0.03;0.30;0.61;;0.63;0.67;0.65;;0.50;0.58;;0.69;0.69;0.35;0.59;0.20;0.26;0.19;0.15;11.13;0.01;11.33;-0.22;27.83;9.00;4.81;0.90;13.12;1.06;2.02;40.98;2.93;52.86;47.80
5085;-0.06;-0.08;1.00;-0.49;0.36;-0.13;0.27;0.64;;0.69;0.67;0.67;;0.86;0.59;;0.72;0.67;0.57;0.60;-0.18;0.28;0.00;0.19;9.35;0.03;10.46;-1.14;12.64;10.77;-0.48;3.27;-0.92;0.59;2.35;24.34;3.20;33.48;26.42
5450;0.04;-0.21;2.46;1.29;3.54;0.42;0.36;0.66;;0.60;0.67;0.66;;-0.06;0.67;;0.62;0.65;0.05;0.67;0.57;0.50;0.04;0.60;5.67;0.15;7.43;-1.91;27.64;9.54;11.35;5.78;0.98;1.22;5.50;38.81;2.65;56.50;56.67
5468;-0.01;0.08;0.50;0.20;0.84;-0.25;0.38;0.53;;0.71;0.67;0.64;;0.42;0.70;;0.65;0.65;0.61;0.68;0.14;0.29;-0.06;0.05;9.02;0.32;7.91;0.78;17.33;11.65;2.02;2.96;0.69;0.64;1.73;28.08;3.12;38.50;29.52
5495;-0.02;0.30;0.85;1.57;2.75;0.33;0.37;0.69;;0.68;0.67;0.67;;-0.02;0.69;;0.71;0.67;-0.08;0.68;-0.05;0.18;-0.04;0.08;12.51;0.37;9.20;2.94;24.14;8.71;9.55;3.61;2.27;0.87;1.30;37.95;2.66;53.20;53.42
5588;-0.03;0.05;2.06;-0.26;1.78;0.25;0.25;0.67;;0.67;0.67;0.47;;0.50;0.65;;0.65;0.52;0.50;0.65;0.04;0.10;0.03;0.08;8.14;0.61;7.24;0.28;18.94;11.36;2.80;5.68;-0.91;1.08;0.88;27.95;3.00;41.00;39.21
5803;-0.03;-0.20;4.53;0.39;4.60;0.26;0.35;0.68;;0.67;0.67;0.72;;0.27;0.67;;0.67;0.71;0.20;0.66;0.00;0.01;0.09;0.03;9.74;-0.45;12.33;-2.14;34.25;8.50;11.00;-0.64;15.39;0.90;0.23;44.22;2.93;65.92;57.81
5827;-0.05;0.04;1.68;-0.30;1.31;0.24;0.37;0.69;;0.69;0.67;0.70;;-0.12;0.67;;0.74;0.67;0.03;0.67;0.40;0.18;0.06;-0.15;11.00;-0.04;10.90;0.14;15.99;8.52;1.85;5.04;0.58;1.05;0.15;27.14;2.79;38.21;40.49
5920;-0.05;-0.22;3.09;0.81;3.46;0.16;0.35;0.69;;0.70;0.67;0.30;;1.01;0.69;;0.71;0.49;0.84;0.68;0.28;0.11;0.16;-0.07;8.56;-0.04;11.07;-2.47;25.87;11.54;10.23;4.00;0.10;0.81;0.20;34.64;3.41;53.99;45.50
5942;-0.02;0.06;0.66;2.94;3.66;0.21;0.35;0.67;;0.73;0.67;0.69;;0.34;0.67;;0.75;0.68;0.50;0.66;0.65;-0.06;-0.03;0.08;9.65;0.33;8.84;0.48;34.15;11.86;16.01;5.50;0.79;1.15;0.10;43.90;3.26;63.49;56.14
5970;-0.03;0.11;2.10;0.60;2.68;-0.04;0.36;0.60;;0.70;0.67;0.68;;0.65;0.65;;0.73;0.68;0.51;0.66;0.65;0.76;0.10;0.04;7.63;0.49;6.14;0.99;24.31;12.91;7.17;3.26;0.97;0.72;3.99;35.92;3.20;52.29;42.23
