CHSDC;MDBET;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
2849;-0.01;0.00;0.23;0.81;0.98;0.00;0.29;0.88;1.84;0.28;0.95;0.64;1.48;-0.15;0.76;;0.17;1.02;0.36;0.79;0.31;0.03;0.05;-0.05;7.75;0.49;7.34;-0.07;18.66;12.40;4.50;1.76;0.00;0.35;-0.07;26.34;3.21;37.43;32.16
2900;0.15;0.00;-0.19;-0.16;-0.24;0.00;0.05;0.62;-0.70;0.12;0.50;1.34;-0.11;0.84;0.78;;0.26;0.82;-0.08;0.87;0.18;0.53;0.04;0.18;10.45;0.37;9.32;0.77;7.86;7.77;-1.19;1.29;0.00;0.26;3.57;21.89;2.49;27.36;22.87
2911;-0.01;0.00;-0.36;-0.08;-0.42;-0.01;-0.02;0.34;-0.27;0.69;-0.12;0.07;-0.41;-0.50;0.30;;0.39;0.06;0.01;0.29;0.72;-0.10;-0.02;-0.05;1.50;0.45;1.10;-0.04;7.38;4.94;-1.13;3.57;0.00;0.71;-0.77;8.11;1.10;9.53;7.57
2912;0.04;0.00;0.82;-0.21;0.64;0.00;-0.11;0.51;1.36;0.11;-0.07;0.96;-2.48;-0.26;0.63;;0.11;0.28;-0.03;0.58;0.11;0.24;0.02;-0.05;5.12;0.41;4.49;0.21;6.71;5.03;0.59;1.10;0.00;0.22;0.94;12.77;1.45;18.41;10.56
2914;-0.02;0.00;0.36;-0.06;0.28;0.00;0.05;0.55;0.58;-0.13;0.27;0.28;1.00;-0.18;0.61;;-0.30;0.40;0.35;0.65;0.01;-0.17;0.00;0.06;6.31;-0.36;6.79;-0.11;9.03;4.91;0.43;3.68;0.00;0.74;-0.54;14.80;1.66;19.83;15.85
2963;-0.01;0.00;0.05;-0.12;-0.18;0.00;0.10;0.59;0.98;-0.24;0.08;0.57;0.97;-0.23;0.22;;-0.15;0.53;0.15;0.44;0.23;0.30;0.09;0.05;4.13;-0.65;4.84;-0.06;6.77;5.34;-0.52;1.95;0.00;0.39;1.72;12.62;1.55;15.95;14.51
2964;-0.07;0.00;-0.13;0.05;-0.35;-0.02;0.06;0.60;1.68;0.08;0.14;0.33;-0.80;0.87;0.06;;0.12;0.26;0.51;0.21;-0.06;-0.14;0.19;0.07;0.68;0.41;0.63;-0.36;8.98;8.19;-0.03;0.82;0.00;0.16;-0.37;9.29;1.70;12.46;9.86
3283;-0.01;0.00;0.11;0.05;0.17;-0.01;0.04;0.74;-1.46;0.07;0.31;0.75;1.24;0.59;0.88;;-0.24;0.76;0.66;0.84;-0.29;0.13;-0.01;-0.05;4.76;1.16;3.64;-0.04;17.64;12.01;0.47;5.16;0.00;1.03;0.39;22.79;2.77;30.23;23.38
3650;-0.05;0.00;-0.52;0.14;-0.45;-0.02;0.13;0.63;-0.57;0.91;0.90;0.71;0.52;0.70;0.76;;0.31;0.78;0.28;0.70;0.37;0.09;0.01;-0.05;7.18;0.82;6.62;-0.26;12.92;10.25;-0.36;3.03;0.00;0.61;0.17;20.27;2.71;25.66;22.50
3748;-0.01;0.00;-0.29;0.26;-0.03;0.00;0.12;0.60;1.91;0.05;0.63;0.60;-0.73;-0.02;0.36;;0.28;0.59;-0.20;0.35;1.04;-0.30;-0.01;0.31;6.00;0.24;5.82;-0.05;7.81;5.17;0.72;1.92;0.00;0.38;0.01;13.82;1.62;17.76;16.34
3793;0.04;0.00;0.12;-0.10;0.09;-0.01;0.15;0.70;1.35;0.49;0.98;0.01;-0.19;0.63;0.25;;0.52;0.46;0.25;0.36;-0.25;0.02;-0.03;0.05;6.64;0.86;5.57;0.21;8.77;8.69;-0.28;0.35;0.00;0.07;0.34;15.75;2.30;21.79;18.46
4099;0.01;0.00;0.05;0.05;0.01;-0.01;0.01;0.38;-0.05;-0.12;0.19;0.59;0.23;-0.22;0.68;;-0.01;0.30;-0.25;0.77;0.19;0.32;0.10;-0.06;4.52;0.30;4.16;0.06;5.44;3.90;0.33;1.20;0.00;0.24;1.31;11.26;1.20;14.29;11.15
4242;0.03;0.00;1.96;-0.11;1.84;0.00;0.57;0.87;2.16;0.04;1.06;0.78;0.69;-0.55;0.81;;0.77;1.01;0.33;0.86;-0.20;0.68;0.04;0.08;7.90;0.85;6.90;0.15;24.54;15.70;3.37;5.47;0.00;1.09;3.78;36.22;3.83;51.55;47.60
4456;-0.05;0.00;0.13;0.14;0.31;0.00;0.14;0.58;0.66;0.23;0.40;0.78;-0.18;0.80;0.66;;0.54;0.57;0.48;0.57;0.22;0.32;-0.09;-0.04;8.95;-0.29;9.47;-0.23;8.45;8.97;0.94;-1.46;0.00;-0.29;1.40;18.80;2.74;26.62;21.51
4464;-0.02;0.00;-0.01;0.65;0.65;0.01;0.18;0.89;2.29;0.14;1.45;0.60;0.62;0.17;0.13;;0.45;1.01;0.04;0.28;0.69;-0.24;-0.03;-0.04;3.62;0.39;3.35;-0.12;20.19;11.64;3.24;5.30;0.00;1.06;-1.42;22.39;2.66;31.09;26.23
4514;0.01;0.00;1.58;0.11;1.77;0.01;0.24;0.67;-1.10;0.36;0.50;-0.19;-1.06;0.68;-0.01;;0.19;0.24;0.51;-0.10;0.11;0.54;-0.07;0.18;3.23;0.05;3.13;0.06;11.39;5.93;3.72;1.74;0.00;0.35;3.60;18.22;1.50;27.49;23.38
4638;0.04;0.00;0.00;0.08;0.13;-0.01;0.20;0.66;1.59;-0.29;1.07;-0.21;0.21;0.16;0.62;;-0.19;0.80;0.46;0.71;0.02;0.16;0.00;-0.01;9.06;-0.05;8.91;0.21;13.23;7.73;0.42;5.08;0.00;1.02;0.74;23.02;2.44;29.51;26.77
4821;0.06;0.00;-0.36;-0.14;-0.76;-0.01;0.02;0.60;1.97;0.54;0.05;0.36;1.05;0.07;0.48;;0.34;0.04;0.25;0.46;0.08;-0.14;0.31;-0.04;2.90;1.11;1.51;0.29;7.10;7.73;-1.43;0.80;0.00;0.16;-0.92;9.09;1.70;10.97;9.35
4945;0.00;0.00;-0.12;-0.06;-0.22;0.00;0.56;0.75;-0.13;1.07;0.66;0.83;-0.19;0.58;0.73;;0.83;1.04;0.52;0.73;0.06;0.46;0.05;0.06;4.94;0.92;4.03;-0.01;22.31;17.31;-0.53;5.53;0.00;1.11;2.61;29.86;3.87;38.82;41.16
4949;0.01;0.00;-0.25;-0.01;-0.30;-0.01;0.08;0.07;-0.53;0.22;-0.37;0.34;-0.19;0.51;0.15;;0.23;-0.03;-0.05;0.20;0.05;0.05;0.05;-0.05;-2.80;0.60;-3.46;0.06;1.84;3.88;-0.55;-1.49;0.00;-0.30;-0.02;-0.98;0.43;-0.84;0.34
5115;-0.04;0.00;0.70;0.01;0.46;-0.01;0.13;0.83;1.28;0.24;0.30;0.56;1.23;0.17;0.52;;0.50;0.56;-0.11;0.50;0.20;-0.11;0.21;0.04;6.38;-0.27;6.85;-0.20;12.61;7.95;1.46;3.20;0.00;0.64;-0.39;18.60;2.28;25.73;21.01
5549;0.00;0.00;-0.43;0.38;-0.06;0.01;-0.01;0.14;-0.80;-0.30;0.03;0.55;0.26;0.88;0.41;;-0.13;0.33;0.48;0.38;-0.05;-0.06;0.00;-0.07;7.37;-0.29;7.69;-0.02;6.01;2.16;1.02;2.83;0.00;0.57;-0.64;12.74;1.20;15.55;12.86
5569;-0.02;0.00;-0.11;-0.04;-0.26;-0.01;0.15;0.67;-1.11;0.32;0.25;0.57;1.28;0.25;0.24;;0.13;0.71;0.37;0.31;0.00;-0.28;0.08;0.16;7.91;0.35;7.65;-0.09;11.95;7.13;-0.43;5.25;0.00;1.05;-0.62;19.24;2.19;23.92;22.03
5587;0.04;0.00;0.50;-0.08;0.38;-0.02;0.66;0.74;0.12;1.08;0.46;0.80;0.07;1.29;1.17;;1.03;0.66;1.07;0.97;-0.23;0.57;0.08;0.04;8.94;0.14;8.60;0.20;21.19;18.03;0.58;2.58;0.00;0.52;3.07;33.20;4.47;45.56;45.81
5830;-0.05;0.00;-0.11;-0.11;-0.22;-0.02;-0.15;0.56;-0.15;-0.14;0.53;0.38;0.22;-0.01;0.21;;-0.21;0.34;-0.16;0.18;0.51;0.04;-0.05;0.16;-1.12;0.58;-1.44;-0.26;3.17;4.29;-0.76;-0.37;0.00;-0.07;1.03;3.07;0.71;4.17;-0.48
5841;0.00;0.00;0.63;0.02;0.71;0.00;-0.30;0.58;-0.58;0.25;-0.01;-0.37;-0.29;-0.23;-0.26;;0.15;-0.09;-0.21;0.12;0.62;0.42;-0.07;-0.08;-0.60;0.17;-0.79;0.02;6.41;3.21;1.34;1.86;0.00;0.37;1.71;7.52;0.56;11.15;1.62
5979;-0.05;0.00;-0.34;0.10;-0.36;0.00;0.31;0.72;0.50;0.24;0.33;0.71;0.03;0.18;0.59;;0.22;0.17;0.19;0.57;-0.11;-0.07;0.06;-0.02;3.53;1.48;2.33;-0.27;10.37;8.25;-0.20;2.31;0.00;0.46;-0.42;13.48;1.88;17.07;19.70
