CHDistrictChampionship;CHCMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1719;0.02;-0.02;1.99;-0.24;1.86;-0.01;0.12;0.65;;0.68;0.43;0.69;;0.52;0.73;;0.44;0.51;0.47;0.72;0.12;-0.03;-0.11;-0.01;10.40;-0.37;10.91;-0.13;13.47;8.48;2.79;2.23;-0.02;0.44;-0.19;23.68;2.79;36.45;25.73
1731;0.08;-0.02;-0.21;3.37;3.04;0.25;0.35;0.65;;0.45;0.68;0.71;;0.27;0.71;;0.38;0.67;0.28;0.71;0.13;-0.02;0.19;0.13;10.69;-0.31;10.77;0.24;29.22;8.05;16.44;5.07;-0.35;0.99;0.58;40.49;2.69;56.70;53.80
1829;0.02;-0.05;1.68;0.61;2.10;0.18;0.33;0.67;;0.57;0.67;0.62;;0.70;0.69;;0.59;0.65;0.60;0.69;-0.10;0.10;0.15;0.07;7.97;0.23;8.15;-0.41;20.95;11.91;6.38;2.43;0.23;0.50;0.85;29.77;3.20;44.34;40.66
1885;-0.04;-0.06;2.27;-0.35;1.94;0.24;0.28;0.65;;0.42;0.62;0.67;;0.55;0.70;;0.62;0.68;0.45;0.70;0.41;0.03;-0.11;0.07;5.68;0.60;5.86;-0.78;22.07;12.58;2.79;5.30;1.40;1.15;0.53;28.28;3.10;42.09;39.92
1895;0.02;-0.05;1.85;-0.23;1.78;0.00;0.35;0.66;;0.23;0.64;0.80;;1.02;0.67;;0.39;0.68;1.13;0.68;0.10;-0.17;-0.19;0.21;9.41;0.48;9.36;-0.44;17.83;13.02;2.56;3.84;-1.59;0.66;0.24;27.47;3.54;41.88;34.42
2028;0.01;0.00;2.70;0.41;3.08;0.21;0.27;0.68;;0.67;0.70;0.52;;0.25;0.68;;0.61;0.60;0.36;0.68;-0.27;0.28;0.04;-0.02;5.83;0.49;5.32;0.03;25.84;12.00;7.46;2.77;3.62;0.79;1.30;32.98;2.93;49.94;43.74
2068;-0.02;-0.05;4.67;-0.24;4.20;0.14;0.38;0.67;;0.60;0.72;0.69;;0.71;0.75;;0.38;0.67;0.58;0.76;0.32;0.38;0.15;0.08;9.89;-0.29;10.81;-0.63;19.41;9.89;8.13;3.91;-2.53;0.61;2.29;31.59;3.06;52.37;42.64
2363;-0.02;0.00;3.45;-0.11;2.95;0.11;0.28;0.67;;0.72;0.70;0.62;;0.35;0.52;;0.74;0.68;0.26;0.52;0.17;0.09;0.37;-0.05;5.73;1.06;4.72;-0.06;28.28;12.04;6.33;1.06;8.86;0.80;0.22;34.22;2.88;50.65;42.72
2377;-0.03;0.12;3.08;0.30;3.34;0.35;0.35;0.67;;0.91;0.69;0.66;;0.17;0.69;;0.88;0.68;0.06;0.68;-0.06;-0.02;0.12;-0.06;9.02;0.16;7.82;1.04;31.36;10.97;7.64;3.10;9.65;1.26;-0.41;39.97;2.98;57.86;55.66
2421;0.00;0.00;2.03;0.10;2.19;0.04;0.29;0.68;;-0.04;0.53;0.69;;0.41;0.73;;0.12;0.59;0.37;0.72;0.52;0.20;-0.07;-0.03;8.75;0.21;8.58;-0.04;17.58;8.14;4.53;4.07;0.83;0.87;0.84;27.17;2.49;40.23;33.87
2534;0.03;0.15;1.54;-0.14;1.68;0.11;0.37;0.69;;0.68;0.70;0.67;;-0.19;0.60;;0.85;0.69;0.01;0.60;0.04;-0.23;-0.11;-0.15;12.87;0.04;11.18;1.66;21.05;8.65;2.37;2.92;7.10;1.06;-1.88;32.04;2.85;44.42;42.07
2537;-0.05;0.05;2.02;0.35;2.53;0.14;0.19;0.68;;0.61;0.71;0.66;;-0.14;0.64;;0.74;0.67;-0.19;0.63;0.32;-0.07;-0.15;0.15;6.82;0.17;6.43;0.22;19.61;9.50;5.81;3.33;0.96;0.73;0.40;26.83;2.54;41.09;34.17
2849;-0.03;-0.02;1.01;0.17;1.02;-0.15;0.36;0.66;;1.02;0.58;0.69;;1.09;0.70;;0.98;0.68;0.53;0.70;0.30;0.20;0.11;-0.05;11.70;-0.60;12.66;-0.36;18.77;11.39;2.89;3.72;0.78;0.80;0.74;31.21;3.54;43.26;34.80
2912;-0.05;0.00;1.28;0.04;1.23;-0.05;0.26;0.67;;0.80;0.52;0.66;;0.38;0.61;;0.82;0.59;0.18;0.63;0.19;-0.14;0.04;-0.06;11.09;-0.17;11.50;-0.23;16.23;8.76;2.76;2.78;1.93;0.69;-0.95;26.37;2.90;37.47;30.36
3389;0.12;-0.01;2.56;0.70;3.53;0.30;0.38;0.68;;0.79;0.70;0.67;;0.50;0.72;;0.78;0.69;0.52;0.71;0.02;-0.10;-0.16;-0.10;9.12;0.46;8.14;0.52;27.89;12.88;8.62;5.27;1.12;1.13;-0.97;36.04;3.39;55.55;51.04
3455;-0.03;0.03;-0.70;2.47;1.85;0.08;0.33;0.68;;0.88;0.66;0.63;;0.32;0.52;;0.78;0.66;0.04;0.51;0.03;0.36;-0.08;-0.18;9.35;0.06;9.14;0.16;24.77;8.81;10.96;4.87;0.14;0.98;0.90;35.03;2.67;47.49;43.73
3872;-0.01;0.12;1.98;0.50;2.46;0.13;0.37;0.66;;0.24;0.65;0.68;;1.11;0.58;;0.34;0.70;1.18;0.58;-0.05;0.04;0.14;0.04;9.40;0.21;8.06;1.13;23.74;13.28;6.47;5.00;-1.02;0.93;0.43;33.56;3.46;49.89;44.29
3941;-0.10;-0.06;2.47;0.43;2.75;0.12;0.26;0.68;;0.26;0.47;0.69;;-0.07;0.65;;0.32;0.59;-0.09;0.65;0.09;0.27;-0.01;0.27;6.35;0.59;6.88;-1.12;17.81;7.34;7.07;3.75;-0.34;0.73;2.68;26.85;2.16;40.82;35.05
4242;0.05;-0.06;3.94;0.03;3.95;0.31;0.35;0.68;;0.93;0.62;0.64;;0.08;0.68;;0.77;0.68;0.14;0.68;-0.22;-0.12;0.01;-0.07;10.52;-0.01;10.89;-0.36;22.07;9.28;8.04;5.13;-0.38;1.00;-0.96;31.63;2.94;51.34;46.18
4286;0.05;0.20;1.26;-0.46;1.06;0.10;0.35;0.66;;0.17;0.70;0.69;;0.85;0.73;;0.44;0.66;0.65;0.73;0.44;0.11;-0.02;-0.13;11.17;0.45;8.50;2.22;16.50;11.40;0.22;5.40;-0.52;1.04;-0.08;27.58;3.13;38.73;37.02
4456;-0.05;0.00;0.54;0.29;0.60;-0.12;0.35;0.69;;0.82;0.71;0.73;;0.77;0.67;;0.85;0.69;0.91;0.67;0.24;0.21;0.17;0.13;9.99;-0.12;10.36;-0.25;19.82;13.83;2.51;2.67;0.81;0.59;1.70;31.51;3.80;42.90;35.56
4505;-0.01;0.05;1.93;1.79;3.79;0.45;0.36;0.69;;0.03;0.77;0.67;;1.19;0.55;;0.10;0.70;1.08;0.55;0.01;-0.03;-0.02;-0.15;7.50;1.08;6.00;0.42;29.76;12.63;12.84;4.96;-0.67;0.95;-0.91;36.35;3.13;56.00;54.67
4638;-0.04;0.06;0.09;1.78;1.73;-0.02;0.25;0.69;;0.26;0.72;0.67;;0.68;0.62;;0.27;0.66;0.50;0.62;0.20;0.00;0.17;0.15;8.12;0.72;6.97;0.43;20.88;10.22;9.10;3.37;-1.82;0.55;0.75;29.76;2.74;42.02;34.33
4945;-0.03;0.12;0.36;1.07;1.61;0.14;0.36;0.65;;0.86;0.66;0.68;;-0.18;0.71;;0.92;0.69;-0.10;0.71;0.47;-0.17;-0.10;-0.20;7.54;0.31;6.18;1.05;23.28;11.26;6.05;5.52;0.46;1.13;-1.86;28.95;2.87;41.15;39.70
5115;-0.05;-0.06;1.41;-0.02;0.92;-0.09;0.34;0.69;;0.54;0.67;0.66;;1.00;0.68;;0.61;0.66;0.78;0.68;-0.20;0.41;0.36;0.47;7.10;0.45;7.51;-0.86;20.08;13.34;2.72;2.81;1.20;0.64;4.41;31.58;3.42;43.00;36.23
5279;0.03;-0.06;3.98;0.70;4.47;0.36;0.38;0.68;;0.75;0.68;0.68;;-0.13;0.74;;0.81;0.67;0.08;0.74;0.06;0.42;0.17;0.16;10.60;-0.40;11.44;-0.44;26.89;9.17;11.43;4.75;1.55;1.05;2.91;40.39;2.98;61.81;56.95
5338;0.04;-0.03;1.87;0.09;1.70;-0.10;0.27;0.58;;0.59;0.52;0.67;;0.55;0.63;;0.51;0.58;0.57;0.62;0.35;0.23;0.27;0.00;10.36;-0.28;10.75;-0.10;19.33;8.88;4.21;3.00;3.23;0.82;1.19;30.88;2.85;43.33;33.74
5546;-0.05;0.05;1.98;0.46;2.39;0.19;0.35;0.69;;0.19;0.70;0.65;;0.01;0.65;;0.23;0.68;-0.04;0.64;-0.09;-0.03;0.05;0.09;10.12;0.23;9.63;0.27;24.60;6.19;6.26;1.35;10.80;0.99;0.31;35.04;2.20;48.01;46.90
5587;0.02;-0.09;0.00;-0.41;-0.53;-0.24;0.37;0.67;;0.38;0.74;0.69;;0.21;0.66;;0.53;0.70;0.31;0.67;0.07;0.04;0.05;0.08;7.31;0.35;7.74;-0.77;9.40;10.55;-2.06;3.08;-2.17;0.47;0.60;17.31;2.88;22.88;18.57
5804;-0.06;-0.07;4.10;-0.06;3.72;0.02;0.35;0.69;;0.22;0.68;0.64;;0.27;0.65;;0.30;0.69;0.26;0.65;0.01;-0.10;0.18;-0.11;7.66;-0.19;8.82;-0.97;19.42;8.53;7.88;1.94;1.06;0.46;-1.02;26.05;2.59;44.15;33.65
5841;-0.03;0.06;0.74;0.53;1.33;-0.12;0.35;0.68;;0.92;0.62;0.65;;0.81;0.48;;0.96;0.68;0.70;0.50;-0.30;0.06;-0.04;0.23;8.41;0.54;7.41;0.46;22.05;13.89;4.10;3.03;1.04;0.67;1.48;31.94;3.52;44.88;36.04
5957;0.01;-0.02;0.37;-0.21;-0.03;-0.07;0.34;0.58;;0.51;0.70;0.69;;-0.01;0.69;;0.53;0.67;0.04;0.69;-0.24;0.71;0.18;-0.03;6.19;0.34;6.07;-0.22;15.12;9.49;-0.30;3.85;2.08;0.91;3.44;24.75;2.50;30.91;29.86
6194;-0.02;0.09;0.15;0.50;0.47;-0.23;0.29;0.67;;0.38;0.61;0.64;;0.95;0.60;;0.45;0.68;0.86;0.60;0.21;0.23;0.25;-0.07;10.80;-0.16;10.21;0.75;15.80;11.20;2.81;2.48;-0.69;0.45;0.81;27.41;3.26;37.03;27.53
