MITraverseCity;MITVC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4398;0.00;0.00;0.46;-0.10;0.31;-0.03;0.36;0.68;0.54;0.19;0.58;0.65;-0.88;0.47;0.80;;0.32;0.64;0.71;0.80;-0.06;-0.29;0.04;-0.10;8.98;0.46;8.53;-0.01;19.76;11.54;0.41;5.75;2.05;1.29;-1.96;26.76;3.16;35.64;33.24
4835;0.00;-0.10;-0.37;0.10;-0.33;-0.08;0.34;0.60;1.19;1.06;0.06;0.10;0.68;1.25;0.58;;1.00;0.12;0.95;0.59;-0.09;0.33;-0.04;-0.06;6.74;0.37;7.34;-0.98;15.56;12.61;-0.26;4.26;-1.05;0.78;1.36;23.63;3.26;30.74;28.38
4956;0.00;0.06;0.72;0.02;0.81;0.13;0.46;0.69;1.20;0.74;0.93;0.59;0.22;0.98;0.70;;0.66;0.76;0.64;0.72;-0.07;0.35;0.00;-0.05;6.82;0.99;5.18;0.65;21.41;14.82;1.56;4.92;0.12;0.99;1.48;29.72;3.48;40.95;42.10
4988;0.00;0.01;2.70;0.21;2.98;0.27;0.40;0.65;0.60;0.97;0.62;0.71;-0.04;0.27;0.52;;0.99;0.67;-0.07;0.54;0.27;0.29;-0.06;-0.04;10.90;-0.12;10.87;0.15;20.70;8.49;6.43;5.53;0.24;1.12;1.26;32.84;2.79;49.13;47.42
5072;0.00;-0.02;1.21;0.05;1.21;0.11;0.32;0.68;0.46;0.67;0.91;0.63;-0.08;0.38;0.84;;0.47;0.76;0.25;0.78;-0.16;0.55;0.03;-0.02;11.18;-0.48;11.81;-0.15;16.74;8.81;2.65;4.98;0.30;1.02;2.65;30.74;2.94;41.89;39.90
5086;0.00;-0.03;3.67;0.12;3.75;0.17;0.31;0.51;0.79;0.44;1.03;0.69;0.53;0.67;0.84;;0.68;0.84;0.19;0.73;0.33;0.23;0.02;0.17;8.40;-0.07;8.74;-0.27;21.98;10.40;7.94;4.15;-0.51;0.80;2.02;32.42;2.95;51.51;42.90
5110;0.00;-0.06;1.03;0.25;1.13;0.00;0.09;0.70;0.46;0.12;0.50;0.65;-0.15;0.64;0.28;;0.42;0.49;0.40;0.36;0.27;0.20;0.09;0.11;8.15;0.03;8.74;-0.61;14.63;7.51;3.30;3.99;-0.17;0.79;1.59;24.35;2.38;33.82;26.17
5213;0.00;-0.05;0.89;-0.02;0.79;-0.07;0.26;0.68;1.05;-0.29;0.48;0.76;0.43;0.62;0.65;;0.64;0.62;0.52;0.69;-0.06;0.15;0.04;0.02;7.16;0.79;6.86;-0.49;16.97;12.36;1.67;3.26;-0.32;0.63;0.86;24.96;3.16;35.31;28.36
5230;0.00;0.04;0.81;3.36;4.16;0.19;0.27;0.68;0.85;0.14;0.66;0.85;-0.18;-0.41;0.75;;0.61;0.76;-0.29;0.77;-0.10;0.05;0.06;0.05;8.32;0.48;7.43;0.41;31.41;8.96;18.45;3.87;0.12;0.78;0.48;40.20;2.54;59.55;50.41
5257;0.00;-0.07;-0.33;0.75;0.25;-0.01;0.17;0.69;0.50;0.50;0.71;0.40;0.09;0.88;0.70;;0.44;0.55;0.15;0.74;0.01;0.17;0.10;-0.01;8.63;0.31;8.98;-0.66;12.89;8.36;3.11;2.29;-0.87;0.40;0.77;22.29;2.57;29.50;25.52
5504;0.00;0.03;-0.05;-0.28;-0.36;-0.05;-0.08;0.51;0.34;-0.32;0.53;0.88;0.57;-0.29;0.42;;0.00;0.59;0.14;0.50;0.30;-0.09;0.06;0.12;10.02;-0.13;9.90;0.26;4.59;3.74;-1.48;2.31;0.02;0.46;0.17;14.77;1.74;17.98;11.95
5505;0.00;0.01;-0.13;2.86;2.71;0.19;0.01;0.67;1.01;-0.20;0.79;0.41;-0.45;0.08;0.69;;0.42;0.70;-0.19;0.65;0.00;0.57;0.03;0.06;10.20;0.22;9.86;0.11;30.16;6.29;14.06;-0.73;10.53;0.56;3.18;43.52;2.24;57.61;48.33
5525;0.00;0.03;-0.14;-0.25;-0.39;-0.04;0.44;0.68;1.18;0.52;0.46;0.88;0.78;1.01;0.71;;0.71;0.57;0.54;0.76;-0.01;0.28;0.03;0.00;9.41;0.32;8.78;0.32;15.00;11.93;-1.54;4.43;0.18;0.90;1.40;25.78;3.26;32.73;33.59
5562;0.00;0.00;-0.37;0.56;0.13;-0.07;0.32;0.68;0.64;0.30;0.50;0.61;-0.29;1.45;0.73;;0.79;0.56;0.62;0.72;0.09;0.00;0.06;-0.08;8.58;0.58;8.03;-0.03;18.22;12.83;2.05;3.19;0.15;0.65;-0.40;26.38;3.37;35.22;31.14
5603;0.00;0.00;2.11;0.82;2.98;-0.03;0.45;0.67;0.78;0.56;0.71;0.64;-0.42;0.54;0.80;;0.61;0.78;0.12;0.79;0.08;0.18;-0.05;0.04;6.20;0.11;6.04;0.05;24.51;11.91;8.32;4.24;0.04;0.85;1.10;31.83;2.99;48.61;39.98
5709;0.00;0.00;1.83;0.07;1.96;0.07;0.13;0.67;-0.31;1.16;0.38;0.63;0.66;0.99;0.41;;0.14;0.47;0.58;0.49;0.33;0.02;-0.06;0.11;3.64;1.26;2.34;0.04;16.60;10.63;4.00;2.70;-0.73;0.49;0.68;21.09;2.36;33.13;25.45
5714;0.00;0.08;0.25;-0.11;0.08;-0.02;0.31;0.66;2.20;0.30;0.39;0.67;-0.89;0.77;0.48;;0.38;0.50;0.36;0.50;0.45;0.48;0.14;0.02;2.34;1.25;0.33;0.76;15.03;11.85;-0.05;3.66;-0.43;0.70;2.51;19.88;2.40;26.12;25.64
5878;0.00;-0.04;3.27;-0.02;3.27;0.17;0.41;0.69;-0.20;0.35;0.78;0.81;-0.07;0.89;0.87;;-0.05;0.77;0.71;0.83;-0.09;-0.15;-0.06;0.05;8.17;0.63;7.91;-0.37;24.93;10.85;6.43;5.52;2.12;1.25;-0.50;32.60;2.96;50.23;45.10
5982;0.00;-0.03;0.35;-0.18;0.09;-0.04;0.31;0.66;-0.28;0.24;0.73;0.75;0.82;-0.47;0.85;;0.37;0.80;-0.02;0.79;-0.13;0.25;0.06;0.15;9.63;-0.08;9.97;-0.27;11.14;7.98;-0.21;3.50;-0.12;0.69;2.01;22.77;2.59;29.53;27.85
6005;0.00;0.04;0.49;-0.19;0.39;0.13;0.14;0.60;0.42;0.93;0.33;0.14;0.08;0.72;0.36;;0.35;0.23;0.73;0.38;0.05;0.00;-0.06;-0.08;5.79;0.85;4.57;0.37;12.90;9.21;0.00;3.13;0.57;0.66;-0.42;18.30;2.30;25.27;24.33
6033;0.00;-0.01;2.66;0.09;2.78;0.03;0.22;0.64;-0.12;1.04;0.86;0.75;-0.46;0.59;0.66;;0.31;0.67;0.46;0.62;0.22;-0.03;-0.03;0.05;8.57;0.50;8.14;-0.07;19.53;9.44;5.80;4.64;-0.35;0.91;0.11;28.19;2.70;43.63;33.19
6074;0.00;0.01;-0.33;-0.25;-0.55;-0.04;0.27;0.50;0.94;0.37;0.36;0.56;0.23;0.63;0.34;;0.59;0.53;0.29;0.41;-0.16;0.10;-0.02;0.04;5.81;1.10;4.66;0.05;11.10;9.26;-1.91;3.70;0.05;0.74;0.68;17.59;2.32;21.66;21.95
6075;0.00;-0.01;0.91;-0.07;0.89;0.01;0.33;0.69;1.10;1.02;0.76;0.70;0.72;-0.01;0.86;;0.75;0.73;0.17;0.78;0.28;-0.01;-0.05;0.02;13.77;-0.58;14.44;-0.09;16.45;8.39;1.49;3.63;2.93;0.92;0.06;30.27;3.12;40.85;37.04
6077;0.00;0.00;0.76;-0.16;0.42;-0.07;0.13;0.69;0.82;0.58;0.55;0.33;0.06;-0.67;0.33;;0.76;0.51;-0.29;0.37;0.22;0.01;0.17;0.04;7.86;0.52;7.37;-0.03;8.70;6.49;0.72;2.87;-1.38;0.48;0.28;16.82;2.04;23.24;17.81
6097;0.00;0.11;0.81;0.18;1.19;0.02;0.45;0.65;0.44;0.71;0.83;0.77;-0.12;0.98;0.75;;0.48;0.79;0.67;0.78;0.24;0.00;-0.10;0.07;11.64;0.12;10.46;1.06;19.04;11.63;2.50;5.01;-0.11;1.00;0.31;31.16;3.37;43.31;40.56
6100;0.00;0.04;0.26;0.16;0.50;-0.03;0.13;0.69;0.08;0.93;0.80;0.63;-0.05;-0.39;0.61;;0.58;0.76;-0.24;0.59;0.05;0.08;-0.03;0.01;9.15;0.44;8.26;0.45;8.70;7.72;1.34;-0.07;-0.29;-0.03;0.47;18.31;2.37;25.80;20.30
6112;0.00;-0.05;0.68;0.10;0.50;-0.10;0.13;0.69;0.26;0.22;0.45;0.79;-0.70;0.54;0.29;;0.36;0.53;0.41;0.31;0.30;0.03;0.23;-0.06;4.40;1.02;3.88;-0.49;15.29;9.52;1.88;3.97;-0.08;0.79;-0.14;19.54;2.29;26.84;19.67
6121;0.00;-0.02;0.30;0.37;0.61;0.02;0.39;0.69;0.30;1.20;0.68;0.94;0.37;0.80;0.72;;0.62;0.70;0.78;0.71;-0.06;0.09;0.04;0.05;7.58;-0.10;7.83;-0.15;19.60;13.58;2.42;3.76;-0.16;0.74;0.72;27.88;3.50;38.52;36.34
6122;0.00;-0.04;0.95;-0.30;0.56;-0.06;0.07;0.68;0.46;0.22;0.78;0.62;0.22;0.31;0.54;;0.07;0.69;0.59;0.57;-0.12;-0.06;0.06;-0.05;2.80;1.25;1.98;-0.43;15.52;12.02;0.43;3.94;-0.87;0.73;-0.52;17.78;2.60;26.02;17.74
6128;0.00;-0.03;0.33;-0.45;-0.10;0.02;0.05;0.68;-0.14;0.41;0.71;0.55;0.78;0.68;0.15;;0.40;0.69;0.66;0.14;0.25;0.02;-0.06;-0.05;1.73;1.36;0.65;-0.28;13.74;12.55;-1.61;2.65;0.15;0.54;-0.13;15.33;2.57;21.47;16.68
