NewYorkTechValley;NYTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1551;0.00;-0.08;0.32;0.38;0.47;0.11;0.18;0.74;;0.14;-0.25;0.53;-0.18;0.73;0.41;0.64;0.06;0.34;0.67;0.47;0.08;0.19;0.15;0.15;3.18;0.52;3.47;-0.81;19.32;9.68;2.53;2.15;4.96;0.76;1.72;24.21;2.28;31.39;30.44
1665;0.00;0.06;0.47;-0.14;0.35;0.00;0.13;0.67;;0.34;1.65;0.27;-0.83;1.05;0.31;0.69;0.51;0.31;0.66;0.40;0.33;0.00;0.05;-0.01;3.10;0.23;2.28;0.59;12.95;11.59;0.26;1.39;-0.28;0.26;-0.03;16.02;2.55;23.47;18.65
2791;0.00;0.05;0.55;1.82;2.46;0.00;0.35;0.77;;0.52;0.68;0.88;-0.27;0.42;1.01;0.66;0.49;0.86;0.20;0.85;-0.16;0.31;-0.04;0.05;6.11;0.86;4.76;0.48;28.18;13.48;10.22;3.17;1.30;0.72;1.83;36.11;3.17;51.73;43.19
3003;0.00;0.42;1.17;-0.28;1.26;0.07;0.21;0.74;;0.65;0.82;0.49;0.89;0.32;0.16;0.68;0.60;0.60;0.48;0.41;0.65;0.20;0.05;0.07;2.87;0.33;-1.69;4.23;20.25;14.97;0.92;4.76;-0.40;0.92;1.33;24.44;2.82;35.42;30.19
3044;0.00;-0.08;1.05;0.61;1.34;0.09;0.47;0.80;;0.72;0.63;0.91;0.14;0.92;1.02;0.65;1.02;0.82;0.77;0.83;-0.10;-0.13;0.24;-0.16;10.56;0.00;11.38;-0.82;24.95;15.49;5.14;4.59;-0.27;0.90;-1.45;34.06;4.24;48.83;45.61
3419;0.00;0.33;0.37;1.86;2.54;0.09;0.55;0.70;;0.81;-0.03;0.99;0.25;0.23;0.76;0.68;0.56;0.84;0.12;0.83;-0.22;0.14;0.02;0.11;13.48;-0.70;10.89;3.28;24.44;9.90;10.04;4.67;-0.17;0.92;1.26;39.18;3.07;54.78;52.48
3624;0.00;0.13;0.62;0.54;1.15;0.01;0.03;0.21;;-0.11;0.44;-0.01;1.47;0.04;0.29;0.68;-0.12;0.27;0.45;0.46;0.04;0.19;0.14;0.15;5.09;-0.01;3.81;1.29;10.47;4.41;3.93;2.21;-0.07;0.44;1.71;17.27;1.26;24.01;18.09
3990;0.00;0.00;0.97;2.80;3.52;0.09;0.41;0.78;;1.02;0.33;0.91;-0.42;-0.32;0.98;0.61;1.13;0.85;-0.34;0.78;0.43;0.01;0.25;-0.13;9.15;0.30;8.85;0.00;38.38;11.61;15.94;0.47;10.37;0.78;-0.57;46.96;3.21;65.98;57.46
4093;0.00;0.21;0.51;0.08;0.78;0.05;0.18;0.74;;0.57;0.21;0.62;0.15;0.28;0.46;0.59;0.42;0.55;-0.13;0.49;-0.12;0.06;0.03;0.04;12.66;-0.28;10.80;2.14;8.16;4.97;1.44;1.64;0.12;0.34;0.48;21.30;2.07;28.91;26.07
4203;0.00;0.15;-0.53;0.05;-0.27;-0.04;-0.14;0.47;;0.40;-0.77;0.02;0.24;0.37;0.28;0.78;0.28;-0.01;-0.04;0.35;-0.10;0.15;-0.07;0.15;2.58;0.13;0.94;1.51;1.67;4.84;-0.81;-0.72;-1.63;-0.25;1.45;5.71;1.06;7.53;1.88
4481;0.00;0.03;-0.06;1.49;1.29;0.05;0.14;0.54;;0.66;0.85;0.62;-0.24;-0.01;0.79;0.66;0.48;0.54;-0.05;0.77;0.06;-0.10;0.16;0.07;5.50;0.24;4.97;0.28;20.67;8.92;7.30;5.41;-0.96;1.02;-0.16;26.01;2.28;35.75;29.99
4508;0.00;0.09;0.60;0.39;1.07;-0.08;0.24;0.61;;0.45;0.63;0.59;-0.38;-0.16;0.35;0.79;0.83;0.63;0.17;0.39;0.55;0.06;0.02;0.20;7.19;1.31;4.99;0.89;15.83;10.69;3.16;2.24;-0.27;0.43;1.30;24.32;2.64;34.24;27.27
4856;0.00;-0.03;-0.49;0.30;-0.13;-0.06;0.20;0.67;;0.50;0.90;0.30;-1.35;0.21;0.74;0.53;0.48;0.60;0.30;0.76;0.11;0.13;-0.09;0.00;2.43;1.33;1.40;-0.30;17.60;13.38;0.52;3.54;0.16;0.72;0.62;20.65;2.82;27.29;23.17
4930;0.00;0.09;0.22;0.00;0.39;0.09;0.06;0.58;;0.22;1.41;0.79;0.18;0.70;0.70;0.73;0.19;0.78;0.23;0.68;-0.03;-0.16;-0.08;-0.12;9.32;0.68;7.70;0.94;10.92;8.47;0.45;3.41;-1.41;0.59;-1.39;18.85;2.46;26.23;22.34
5149;0.00;-0.11;-0.12;0.00;-0.18;-0.09;-0.14;0.59;;0.36;0.82;-0.12;-0.16;-0.03;-0.38;0.55;0.37;0.14;0.06;-0.04;0.31;-0.04;-0.05;-0.11;-1.46;0.43;-0.80;-1.09;4.36;6.03;-0.23;-1.72;0.28;-0.33;-0.74;2.16;1.13;4.42;-2.93
5236;0.00;0.08;3.33;0.18;3.25;0.35;0.36;0.76;;0.87;0.29;0.44;0.08;0.12;0.40;0.34;0.97;0.62;0.15;0.49;0.09;0.23;0.34;-0.04;2.90;1.64;0.47;0.79;26.34;14.68;7.54;4.27;-0.15;0.84;0.95;30.20;2.98;47.81;46.03
5240;0.00;-0.04;2.53;0.12;2.47;0.12;0.20;0.58;;0.47;1.02;0.68;0.09;0.20;0.97;0.59;0.46;0.67;0.02;0.78;-0.03;0.13;0.14;0.08;8.51;0.03;8.92;-0.44;19.85;8.10;5.69;5.97;0.09;1.20;1.02;29.37;2.51;43.38;36.36
5254;0.00;0.09;3.57;1.60;5.27;0.18;0.72;0.71;;1.15;1.09;1.03;-0.10;0.59;1.18;0.75;1.25;0.94;0.01;0.92;-0.06;0.01;-0.01;-0.01;12.49;-0.10;11.69;0.90;34.69;13.35;15.13;6.47;-0.27;1.28;0.04;47.22;3.84;73.29;66.03
5585;0.00;0.03;-0.28;0.17;-0.03;-0.05;0.01;0.67;;0.63;0.18;0.38;-0.39;0.65;0.36;0.66;0.26;0.38;0.44;0.41;0.01;0.21;-0.04;0.13;5.62;1.34;3.96;0.32;8.50;8.83;0.31;-0.70;0.06;-0.14;1.67;15.79;2.16;21.09;14.78
5879;0.00;-0.13;-0.34;-0.40;-1.23;-0.08;-0.01;0.64;;-0.03;1.50;0.74;-0.22;-0.01;0.30;0.61;-0.11;0.73;0.08;0.37;0.29;-0.08;0.36;-0.10;4.04;0.66;4.72;-1.34;5.17;6.20;-2.69;1.87;-0.22;0.36;-0.89;8.33;1.71;8.75;6.12
5881;0.00;-0.08;0.87;-0.19;0.49;-0.09;0.19;0.57;;-0.36;0.78;0.61;0.88;1.24;0.68;0.71;-0.35;0.60;1.13;0.65;0.16;-0.01;0.11;0.15;4.26;1.27;3.80;-0.80;16.72;11.02;0.77;5.94;-1.00;1.12;0.67;21.65;2.58;29.65;23.23
5943;0.00;-0.02;0.03;0.23;0.22;-0.05;0.06;0.72;;0.25;-0.71;0.39;0.24;-0.13;0.56;0.64;0.38;0.15;0.09;0.66;0.30;0.27;0.04;0.05;1.39;-0.01;1.55;-0.15;10.89;9.18;1.24;1.42;-0.95;0.22;1.58;13.86;1.99;19.52;13.99
5964;0.00;0.09;-0.24;0.15;0.02;-0.07;0.07;0.37;;0.63;0.09;0.35;0.73;0.55;0.48;0.72;0.20;0.39;0.59;0.50;0.15;0.31;-0.02;0.06;5.45;0.78;3.75;0.92;10.73;8.37;0.28;1.12;0.97;0.29;1.88;18.06;2.05;23.24;17.83
