LosAngeles;CALB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
691;0.00;0.13;-0.46;0.79;0.41;0.01;-0.15;0.84;-0.82;0.26;-0.74;0.90;-2.35;-0.84;0.87;;0.10;0.49;-0.24;0.77;0.28;-0.21;0.04;0.08;6.23;0.72;4.25;1.27;10.85;7.69;3.01;-1.28;1.42;-0.16;-0.65;16.43;1.96;22.62;13.82
696;0.00;0.03;2.07;0.11;2.32;-0.03;0.63;0.61;0.94;0.44;1.92;0.68;0.91;0.56;0.82;;0.97;1.03;-0.03;0.71;-0.06;-0.24;-0.11;0.10;10.52;0.32;9.85;0.35;25.85;11.49;4.68;3.19;6.49;1.07;-0.73;35.65;3.28;51.11;47.54
702;0.00;-0.05;0.17;0.72;0.67;0.02;-0.04;0.38;0.94;0.11;-0.85;0.77;-2.95;0.12;0.75;;0.18;0.51;0.06;0.69;1.26;0.08;0.18;-0.17;-0.01;0.74;-0.30;-0.46;13.24;9.26;3.96;1.81;-1.79;0.24;-0.45;12.78;1.82;19.43;12.53
848;0.00;-0.07;0.06;0.06;0.11;0.01;0.25;0.76;-0.73;0.69;1.11;0.82;-3.15;-0.49;0.69;;0.51;0.69;0.00;0.67;0.66;0.12;-0.06;-0.03;3.99;0.47;4.17;-0.65;15.67;11.08;0.42;1.44;2.73;0.47;0.44;20.10;2.63;27.04;25.36
867;0.00;-0.06;0.43;-0.56;-0.12;0.02;0.06;0.67;0.15;1.06;0.33;-0.03;3.19;0.35;0.86;;-0.01;0.22;0.53;0.84;-0.04;0.24;-0.06;0.22;5.99;0.32;6.27;-0.61;5.24;8.11;-1.92;1.05;-1.99;0.08;2.27;13.49;2.25;18.72;15.19
968;0.00;0.09;0.69;-0.16;0.42;0.01;0.16;0.68;1.21;0.29;0.02;0.25;2.66;1.39;0.67;;0.17;0.31;1.02;0.71;0.20;-0.04;0.20;0.13;2.64;0.05;1.73;0.86;14.23;13.57;0.60;1.68;-1.63;0.23;0.45;17.32;2.89;25.85;20.82
980;0.00;-0.01;0.75;-0.34;0.37;0.01;0.30;0.46;1.79;0.01;0.32;0.75;0.20;0.86;0.86;;0.53;0.72;0.74;0.75;0.24;0.48;0.03;0.10;8.75;-0.07;8.92;-0.10;12.62;11.49;-0.18;5.70;-4.38;0.85;2.89;24.26;3.19;33.40;30.35
981;0.00;-0.02;2.20;0.04;2.29;0.01;0.35;0.45;1.39;-0.40;1.15;0.21;1.63;0.39;0.62;;0.31;0.55;0.45;0.65;-0.39;0.50;-0.07;0.16;7.81;0.49;7.51;-0.19;15.99;8.34;4.61;5.64;-2.60;0.95;3.32;27.13;2.42;40.35;34.51
987;0.00;0.86;-0.76;3.02;2.92;0.13;0.43;0.76;-0.02;1.17;-0.13;0.62;-2.09;-0.21;0.63;;0.58;0.51;-0.23;0.62;-0.28;0.10;0.20;0.21;18.58;-0.19;10.20;8.58;25.02;6.08;13.56;2.23;3.14;0.66;1.54;45.14;2.24;59.84;56.89
1138;0.00;0.00;0.19;0.28;0.41;-0.03;0.24;0.39;2.01;1.75;-0.49;0.46;-0.39;0.89;0.21;;1.36;0.55;0.54;0.35;0.03;-0.14;0.07;0.01;0.59;-0.14;0.70;0.03;21.24;15.60;1.78;5.11;-1.25;0.94;-0.66;21.18;3.19;30.42;25.24
1148;0.00;-0.14;-0.39;0.66;-0.38;-0.01;0.38;0.78;1.66;0.25;0.99;0.90;0.35;0.12;0.61;;0.69;0.91;0.18;0.44;0.49;-0.19;0.51;-0.11;9.07;0.04;10.43;-1.41;16.16;9.75;2.50;4.41;-0.51;0.85;-1.46;23.77;2.99;30.05;31.11
1160;0.00;-0.01;-0.10;0.22;0.08;-0.04;0.31;0.47;2.67;0.83;-0.56;0.62;0.75;0.59;0.59;;0.68;0.22;0.76;0.56;0.16;0.08;0.02;0.08;2.37;0.29;2.21;-0.12;19.66;12.37;0.88;3.27;3.14;0.86;0.81;22.84;2.69;29.84;28.00
1197;0.00;-0.01;0.55;1.49;1.88;0.25;0.31;0.65;-0.15;-0.81;3.18;0.62;-2.74;1.45;0.48;;-0.48;0.64;0.87;0.51;0.28;0.52;0.14;-0.11;8.06;0.53;7.65;-0.12;21.02;7.13;8.54;4.78;0.57;0.99;2.03;31.11;2.19;42.48;43.66
1452;0.00;-0.02;0.99;-0.04;0.99;-0.03;0.32;0.80;0.16;0.39;2.11;0.82;4.53;-0.22;0.81;;0.71;1.13;0.18;0.72;0.37;0.19;-0.07;0.32;6.55;-0.20;6.98;-0.24;18.52;14.26;1.77;3.90;-1.41;0.69;2.55;27.63;3.55;39.60;33.33
1644;0.00;0.26;0.22;0.02;0.32;0.01;0.10;0.50;-0.87;0.24;0.17;0.51;-2.88;1.07;0.54;;0.02;0.36;-0.02;0.63;0.17;-0.02;0.19;-0.03;1.08;0.52;-2.08;2.64;15.35;8.54;0.57;3.21;3.03;0.84;-0.26;16.16;1.50;20.92;18.28
1661;0.00;-0.06;-0.46;-0.11;-0.56;0.02;-0.08;0.43;0.68;0.72;-0.05;0.28;-2.14;0.47;0.47;;0.29;0.14;-0.04;0.43;-0.08;0.11;-0.08;-0.13;6.77;0.03;7.38;-0.63;0.52;2.54;-1.48;-1.20;0.67;-0.20;-0.10;7.19;1.25;8.57;6.10
1759;0.00;0.11;-0.22;-0.47;-0.60;-0.05;-0.02;0.36;0.44;0.98;-0.51;-0.55;3.79;-0.46;0.44;;0.62;0.49;-0.32;0.49;-0.19;-0.25;0.02;0.04;2.28;1.37;-0.24;1.14;3.41;8.32;-2.82;-0.47;-1.63;-0.20;-1.05;4.64;1.64;6.85;2.81
1836;0.00;0.02;0.37;0.05;0.57;0.00;0.23;0.29;0.65;0.31;0.02;0.55;1.26;0.01;0.96;;0.28;0.56;0.38;0.90;0.05;0.93;-0.13;-0.03;5.67;0.46;5.05;0.16;14.29;9.49;0.98;3.68;0.14;0.75;4.48;24.44;2.40;32.21;28.90
2437;0.00;0.08;0.71;-0.11;0.51;0.00;0.16;0.61;-0.57;0.21;-0.64;0.80;-1.01;0.74;0.63;;-0.05;0.26;0.21;0.63;0.18;0.62;0.17;0.06;7.85;0.44;6.59;0.82;11.71;4.97;0.86;4.06;1.82;0.93;3.37;22.94;1.65;28.65;26.14
2576;0.00;-0.06;2.11;0.00;2.06;0.01;0.36;0.58;0.43;-0.26;0.74;0.43;0.71;0.84;0.57;;-0.01;0.30;0.72;0.66;-0.09;0.12;-0.01;0.01;7.70;0.74;7.54;-0.58;14.29;7.42;4.20;2.09;0.58;0.46;0.63;22.62;2.24;34.64;30.00
2637;0.00;-0.09;3.47;0.76;4.19;-0.05;0.56;0.69;0.13;1.31;1.34;0.71;1.13;0.91;0.63;;1.20;0.92;1.09;0.78;-0.19;0.23;-0.05;-0.08;8.50;0.46;8.97;-0.94;40.10;18.88;10.75;5.00;5.47;1.36;0.78;49.38;4.67;74.15;59.36
3295;0.00;-0.10;0.59;-0.36;0.15;0.00;-0.08;0.54;0.55;0.09;-0.27;-0.19;0.10;0.78;0.54;;-0.24;0.14;0.26;0.61;-0.40;0.43;-0.02;0.07;-2.84;-0.17;-1.69;-0.97;8.64;7.43;-0.62;-1.06;2.90;-0.02;2.55;8.36;1.32;12.11;6.80
3309;0.00;0.01;-1.01;3.58;2.63;-0.01;0.53;0.82;-0.22;0.61;0.73;0.98;2.72;0.00;0.68;;0.70;0.90;0.05;0.72;-0.27;-0.07;-0.05;-0.06;7.28;-0.06;7.29;0.05;29.97;12.30;15.89;2.09;-0.30;0.40;-0.69;36.56;3.19;52.73;46.85
3408;0.00;0.02;-0.10;0.09;0.14;-0.02;0.00;0.60;0.69;-0.23;0.23;0.64;-0.17;-0.06;0.23;;0.39;0.27;0.24;0.20;0.44;-0.27;-0.12;-0.07;-0.44;-0.35;-0.34;0.25;7.10;8.61;0.27;1.13;-2.91;0.03;-1.71;4.96;1.69;9.61;4.44
3476;0.00;0.51;-0.96;2.35;2.07;-0.02;0.27;0.37;1.24;1.30;1.25;0.51;1.77;0.06;0.20;;0.90;0.78;-0.01;0.36;0.19;0.83;-0.17;0.30;4.99;-0.42;0.34;5.07;21.95;11.82;9.83;3.35;-3.05;0.47;5.68;32.63;2.40;45.09;37.49
3512;0.00;0.02;0.17;-0.16;0.11;-0.03;0.20;0.49;-0.85;0.05;0.30;0.21;0.92;-0.08;0.83;;0.44;0.42;0.41;0.78;-0.15;-0.28;-0.08;0.02;5.56;1.24;4.13;0.19;8.96;10.63;-0.46;2.75;-3.96;0.29;-1.31;13.21;2.54;19.92;16.60
3759;0.00;-0.01;-0.80;0.22;-0.65;-0.03;-0.20;0.10;-0.06;-0.46;-0.84;0.24;-3.48;-0.06;0.60;;-0.12;0.00;0.35;0.64;0.41;-0.11;0.06;-0.20;6.86;0.94;6.06;-0.14;-1.59;1.86;-0.49;-1.63;-1.32;-0.41;-1.53;3.75;0.98;4.15;-1.03
3863;0.00;-0.10;1.17;-0.31;0.81;-0.02;0.38;0.57;2.71;-0.35;1.63;0.78;1.17;0.52;0.34;;0.29;0.88;0.35;0.43;0.35;0.11;-0.05;0.11;1.50;0.79;1.75;-1.03;17.97;11.76;0.79;1.65;3.77;0.58;1.10;20.58;2.53;29.42;27.55
3952;0.00;-0.08;0.41;-0.56;-0.24;-0.01;-0.14;0.44;1.08;-0.63;1.35;0.02;1.39;-0.18;0.38;;0.08;0.60;-0.37;0.50;0.23;0.43;0.00;0.21;2.59;-0.09;3.49;-0.81;0.08;4.52;-1.99;1.13;-3.58;-0.01;3.25;5.92;1.25;8.30;2.90
4019;0.00;-0.03;1.14;-0.02;1.11;0.02;0.12;0.90;1.34;1.10;1.04;0.89;1.52;0.05;0.63;;0.73;0.68;-0.32;0.69;-0.29;-0.31;-0.02;0.00;8.05;0.36;8.03;-0.34;13.52;9.35;2.17;2.80;-0.81;0.51;-1.56;20.01;2.67;30.15;22.87
4141;0.00;0.15;0.51;0.22;0.83;0.01;-0.16;0.58;-0.98;-0.78;-0.05;0.64;2.53;0.68;0.43;;-0.31;0.68;0.33;0.48;-0.14;0.19;0.05;-0.08;6.68;0.89;4.30;1.49;5.44;6.65;2.12;-2.10;-1.23;-0.50;0.57;12.69;1.76;19.68;9.75
4201;0.00;0.08;1.63;-0.20;1.64;-0.06;0.29;0.54;0.42;1.86;0.16;0.48;2.26;0.64;0.58;;0.49;0.32;0.51;0.66;-0.08;-0.26;-0.13;-0.01;8.53;0.72;7.03;0.77;15.32;9.08;2.28;5.19;-1.23;0.96;-1.36;22.49;2.52;33.92;26.82
4276;0.00;-0.09;1.59;-0.22;1.44;-0.01;0.72;0.66;1.46;1.64;0.94;0.90;0.90;-0.82;0.66;;1.60;0.95;-0.28;0.72;0.01;0.31;-0.16;0.10;9.40;0.19;10.14;-0.93;20.20;13.13;2.10;7.30;-2.32;1.31;2.03;31.63;3.64;45.23;45.77
4322;0.00;-0.02;1.59;-0.09;1.46;0.02;0.32;0.76;1.82;0.25;0.73;0.63;1.98;1.61;0.69;;0.25;0.75;0.48;0.65;-0.18;-0.05;0.01;0.09;3.85;0.54;3.53;-0.22;17.91;12.70;2.70;4.36;-1.85;0.75;0.21;21.97;2.89;33.77;28.85
4415;0.00;0.09;0.19;-0.02;0.22;0.00;-0.02;0.87;-1.39;-0.03;1.08;0.71;4.24;0.71;0.31;;0.10;0.62;0.91;0.36;0.04;0.15;0.04;-0.02;7.07;1.21;4.99;0.87;13.80;11.84;0.27;0.61;1.08;0.19;0.62;21.50;2.87;29.34;20.96
4619;0.00;-0.19;0.97;-0.71;0.08;-0.02;0.38;0.54;1.19;0.72;0.99;0.09;0.70;0.92;0.85;;0.63;0.56;0.75;0.77;0.52;-0.01;-0.02;-0.16;5.35;1.36;5.92;-1.93;20.98;13.23;-1.63;4.76;4.62;1.26;-0.86;25.46;3.24;33.81;32.52
4763;0.00;0.01;0.77;0.31;1.10;0.03;0.45;0.76;0.61;0.19;1.89;0.98;0.16;0.39;0.78;;0.11;0.70;0.84;0.69;0.05;0.11;-0.01;-0.14;8.32;0.34;7.87;0.12;24.71;11.58;3.07;4.97;5.09;1.33;-0.12;32.92;3.10;44.11;42.83
4913;0.00;-0.01;0.54;0.14;0.63;0.00;0.32;0.82;1.30;0.19;1.79;1.33;1.44;-0.19;0.67;;0.84;1.20;0.15;0.63;0.33;-0.16;0.04;-0.02;7.42;0.17;7.32;-0.07;21.44;14.51;1.78;6.36;-1.22;1.19;-0.90;27.96;3.63;39.02;34.36
4964;0.00;-0.07;-0.74;0.10;-0.76;-0.01;0.21;0.61;-0.08;1.00;-0.41;0.24;2.34;-0.44;0.61;;0.48;0.09;0.37;0.69;0.18;0.66;0.06;-0.09;1.15;0.15;1.66;-0.66;10.15;10.39;-0.99;-0.62;1.37;-0.03;2.84;14.14;2.24;17.38;18.21
4999;0.00;0.03;-0.39;0.47;-0.01;-0.02;0.10;0.76;1.51;1.46;-0.16;0.59;-2.44;0.27;0.70;;0.77;0.31;0.21;0.67;-0.03;0.20;0.12;0.12;-2.27;0.80;-3.37;0.30;21.54;15.32;1.56;0.41;4.25;0.37;1.58;20.85;2.73;27.64;22.34
5012;0.00;0.09;0.94;-0.09;0.89;0.00;0.38;0.58;0.51;0.83;0.78;0.70;-1.79;-0.43;0.76;;0.69;0.89;0.26;0.71;0.12;-0.26;0.05;0.06;7.51;0.21;6.41;0.90;20.59;12.44;1.42;6.33;0.41;1.29;-0.99;27.12;3.13;37.72;34.69
5089;0.00;0.12;2.03;0.31;2.50;0.01;0.14;0.78;-0.16;0.38;0.37;0.32;0.67;0.37;0.81;;-0.23;0.63;0.25;0.76;0.19;0.54;-0.03;-0.01;12.98;-0.62;12.41;1.20;10.46;4.73;5.63;3.97;-3.86;0.54;2.64;26.09;2.19;39.36;29.29
5102;0.00;0.00;0.60;-0.36;-0.03;0.03;-0.09;0.68;0.84;0.59;-0.67;-0.05;1.45;1.01;0.37;;0.10;-0.29;0.37;0.37;0.39;0.28;0.26;-0.02;1.72;-0.29;2.04;-0.03;6.22;5.09;-0.62;-2.20;3.95;-0.18;1.33;9.27;1.22;12.24;8.24
5124;0.00;0.00;1.35;1.14;2.41;0.11;0.52;0.73;0.72;1.75;1.56;0.95;0.09;-0.05;0.73;;1.09;1.06;-0.23;0.76;0.41;-0.29;0.08;0.00;8.40;0.41;8.00;-0.02;26.32;13.13;8.42;5.97;-1.21;1.11;-1.44;33.28;3.43;49.39;46.44
5285;0.00;0.09;0.79;-0.30;0.60;0.02;0.03;0.58;0.81;-0.03;0.13;-0.11;-3.43;1.08;0.62;;-0.04;0.07;0.67;0.75;-0.14;0.38;-0.02;0.35;10.30;0.51;8.85;0.94;7.92;5.77;0.08;0.91;1.16;0.26;3.66;21.89;2.04;28.85;23.14
5510;0.00;0.05;1.11;-0.43;0.72;-0.04;0.33;0.72;1.29;2.43;0.52;0.68;-0.76;1.04;0.87;;1.28;0.54;-0.12;0.77;-0.09;-0.09;0.02;-0.03;7.85;0.98;6.33;0.54;20.81;12.80;0.06;2.65;5.30;0.88;-0.58;28.08;3.19;38.30;33.57
5512;0.00;-0.05;-0.41;0.16;-0.28;0.01;0.29;0.70;-0.49;1.18;1.56;1.01;-1.12;0.62;0.89;;0.09;0.86;0.01;0.85;0.68;0.70;-0.02;-0.11;3.72;0.59;3.65;-0.52;14.25;10.70;0.01;2.94;0.61;0.63;2.94;20.91;2.50;26.30;26.94
5540;0.00;0.01;-0.04;0.11;0.12;-0.04;0.34;0.88;0.78;0.58;2.19;0.60;1.82;0.10;0.55;;0.86;0.53;-0.08;0.65;0.11;0.23;-0.04;0.20;2.29;-0.85;3.01;0.12;14.96;12.69;0.45;1.21;0.61;0.28;2.17;19.42;2.84;26.89;25.17
5647;0.00;0.08;0.81;0.54;1.28;0.01;-0.19;0.70;-0.04;0.29;-0.79;0.44;-2.68;-0.21;0.69;;-0.07;-0.20;0.01;0.63;0.24;0.71;0.15;0.02;4.00;0.22;2.94;0.84;6.35;3.87;4.32;-1.62;-0.22;-0.34;3.62;13.96;1.07;20.64;10.37
5669;0.00;-0.07;0.19;-0.07;0.10;0.00;0.00;0.37;0.73;0.20;-0.42;0.97;-0.87;-0.02;0.18;;0.07;0.00;0.10;0.21;-0.12;-0.10;-0.05;-0.05;1.16;-0.89;2.75;-0.70;4.22;2.41;0.03;3.61;-1.83;0.60;-0.72;4.65;0.76;6.86;4.66
5772;0.00;-0.06;0.15;0.44;0.54;0.02;-0.02;0.53;-0.68;0.30;0.95;0.01;-3.21;0.72;0.46;;-0.15;0.11;0.65;0.43;-0.18;0.66;-0.01;0.42;1.05;-0.13;1.81;-0.63;13.56;6.88;2.52;2.85;1.31;0.66;5.39;20.00;1.56;25.57;20.18
5802;0.00;0.02;2.42;0.52;2.93;0.03;0.32;0.58;-1.30;-0.55;0.69;1.14;-6.54;0.48;0.91;;-0.10;0.82;0.17;0.81;0.22;-0.16;0.03;-0.16;11.29;-0.51;11.59;0.22;15.83;5.57;7.44;2.20;0.62;0.48;-1.59;25.53;2.27;40.36;32.59
5835;0.00;-0.02;0.66;-0.10;0.61;0.00;0.16;0.67;1.41;-0.67;0.16;-0.08;4.94;0.55;0.45;;0.16;0.51;0.52;0.56;0.10;0.17;-0.08;0.02;3.98;1.18;3.05;-0.24;14.52;10.53;0.81;4.21;-1.03;0.77;0.95;19.45;2.41;27.40;22.84
5851;0.00;-0.09;0.23;1.35;1.59;0.01;-0.04;0.80;-0.07;0.17;0.91;0.63;4.28;-0.51;0.67;;0.44;0.67;-0.27;0.74;0.14;0.11;-0.10;0.03;8.98;0.09;9.81;-0.92;16.05;6.96;7.20;3.41;-1.52;0.58;0.68;25.71;2.37;36.62;24.98
5966;0.00;-0.12;0.93;-0.64;-0.08;-0.03;0.25;0.47;-0.35;1.21;0.16;0.20;1.44;-0.04;0.64;;0.31;0.20;-0.25;0.58;0.18;0.28;0.25;-0.04;2.99;1.10;3.06;-1.17;6.78;5.04;-1.37;2.16;0.95;0.50;1.23;11.00;1.31;14.02;15.40
6000;0.00;0.02;0.80;0.64;1.39;0.01;0.15;0.79;0.12;-0.75;1.29;0.47;-1.06;0.98;0.23;;0.02;0.63;0.41;0.29;0.10;0.10;0.07;-0.08;3.03;0.98;1.81;0.24;17.78;9.83;4.80;2.14;1.01;0.50;0.07;20.88;2.15;30.59;23.98
